001-TIME,002-PCoupled,003-PCoupledMoAv
3.63323438000000E-008,1.65972044048319E-011,1.06716783884431E-010
3.63815080000000E-008,1.52182152194474E-011,1.06593134673573E-010
3.64306721999999E-008,1.38381579676894E-011,1.06467956998832E-010
3.64798363999999E-008,1.24571295066938E-011,1.06341255731397E-010
3.65290005999999E-008,1.10752267617600E-011,1.06213035846654E-010
3.65781647999999E-008,9.69254671954686E-012,1.06083302423566E-010
3.66273289999999E-008,8.30918642126728E-012,1.05952060644049E-010
3.66764931999999E-008,6.92524295587627E-012,1.05819315792352E-010
3.67256573999999E-008,5.54081345325807E-012,1.05685073254420E-010
3.67748215999999E-008,4.15599507740826E-012,1.05549338517264E-010
3.68239857999999E-008,2.77088501961486E-012,1.05412117168322E-010
3.68731499999999E-008,1.38558049163757E-012,1.05273414894815E-010
3.69223141999999E-008,1.78718884062069E-016,1.05133237483102E-010
3.69714783999999E-008,1.38522306641240E-012,1.04995274474019E-010
3.70206425999999E-008,2.77052763201827E-012,1.04859517390788E-010
3.70698067999999E-008,4.15563775252263E-012,1.04725957198691E-010
3.71189709999999E-008,5.54045621616183E-012,1.04594584782147E-010
3.71681351999999E-008,6.92488583164169E-012,1.04465390945280E-010
3.72172993999999E-008,8.30882943495827E-012,1.04338366412481E-010
3.72664635999999E-008,9.69218989621823E-012,1.04213501828980E-010
3.73156277999999E-008,1.10748701264545E-011,1.04090787761425E-010
3.73647919999999E-008,1.24567730844417E-011,1.03970214698455E-010
3.74139561999999E-008,1.38378017835052E-011,1.03851773051288E-010
3.74631203999999E-008,1.52178592983297E-011,1.03735453154311E-010
3.75122845999999E-008,1.65968487717603E-011,1.03621245265669E-010
3.75614487999999E-008,1.79746734216011E-011,1.03509139567867E-010
3.76106129999999E-008,1.93512365474078E-011,1.03399126168364E-010
3.76597771999999E-008,2.07264415372736E-011,1.03291195100184E-010
3.77089413999999E-008,2.21001918746110E-011,1.03185336322527E-010
3.77581055999999E-008,2.34723911449242E-011,1.03081539721374E-010
3.78072697999999E-008,2.48429430425773E-011,1.02979795110113E-010
3.78564339999999E-008,2.62117513775521E-011,1.02880092230157E-010
3.79055981999999E-008,2.75787200822000E-011,1.02782420751570E-010
3.79547623999999E-008,2.89437532179838E-011,1.02686770273693E-010
3.80039265999999E-008,3.03067549822111E-011,1.02593130325783E-010
3.80530907999999E-008,3.16676297147582E-011,1.02501490367645E-010
3.81022549999999E-008,3.30262819047834E-011,1.02411839790275E-010
3.81514191999999E-008,3.43826161974313E-011,1.02324167916503E-010
3.82005833999999E-008,3.57365374005237E-011,1.02238464001641E-010
3.82497475999999E-008,3.70879504912419E-011,1.02154717234135E-010
3.82989117999999E-008,3.84367606227949E-011,1.02072916736220E-010
3.83480759999999E-008,3.97828731310760E-011,1.01993051564578E-010
3.83972401999999E-008,4.11261935413073E-011,1.01915110711000E-010
3.84464043999999E-008,4.24666275746697E-011,1.01839083103049E-010
3.84955685999999E-008,4.38040811549200E-011,1.01764957604736E-010
3.85447327999999E-008,4.51384604149931E-011,1.01692723017182E-010
3.85938969999999E-008,4.64696717035908E-011,1.01622368079300E-010
3.86430611999999E-008,4.77976215917532E-011,1.01553881468472E-010
3.86922253999999E-008,4.91222168794172E-011,1.01487251801230E-010
3.87413895999999E-008,5.04433646019570E-011,1.01422467633939E-010
3.87905537999999E-008,5.17609720367083E-011,1.01359517463489E-010
3.88397179999999E-008,5.30749467094768E-011,1.01298389727980E-010
3.88888821999999E-008,5.43851964010274E-011,1.01239072807421E-010
3.89380463999999E-008,5.56916291535575E-011,1.01181555024425E-010
3.89872105999999E-008,5.69941532771495E-011,1.01125824644905E-010
3.90363747999999E-008,5.82926773562074E-011,1.01071869878781E-010
3.90855389999999E-008,5.95871102558720E-011,1.01019678880684E-010
3.91347031999999E-008,6.08773611284166E-011,1.00969239750660E-010
3.91838673999999E-008,6.21633394196241E-011,1.00920540534885E-010
3.92330315999999E-008,6.34449548751409E-011,1.00873569226378E-010
3.92821957999999E-008,6.47221175468130E-011,1.00828313765711E-010
3.93313600000000E-008,6.59947377989975E-011,1.00784762041734E-010
3.93805242000000E-008,6.72627263148573E-011,1.00742901892291E-010
3.94296884000000E-008,6.85259941026168E-011,1.00702721104946E-010
3.94788526000000E-008,6.97844525018271E-011,1.00664207417707E-010
3.95280168000000E-008,7.10380131895749E-011,1.00627348519751E-010
3.95771810000000E-008,7.22865881866855E-011,1.00592132052160E-010
3.96263452000000E-008,7.35300898638970E-011,1.00558545608648E-010
3.96755094000000E-008,7.47684309480100E-011,1.00526576736297E-010
3.97246736000000E-008,7.60015245280137E-011,1.00496212936296E-010
3.97738378000000E-008,7.72292840611846E-011,1.00467441664673E-010
3.98230020000000E-008,7.84516233791614E-011,1.00440250333045E-010
3.98721662000000E-008,7.96684566939913E-011,1.00414626309351E-010
3.99213304000000E-008,8.08796986041524E-011,1.00390556918604E-010
3.99704946000000E-008,8.20852641005462E-011,1.00368029443632E-010
4.00196588000000E-008,8.32850685724644E-011,1.00347031125829E-010
4.00688230000000E-008,8.44790278135274E-011,1.00327549165907E-010
4.01179872000000E-008,8.56670580275932E-011,1.00309570724640E-010
4.01671514000000E-008,8.68490758346401E-011,1.00293082923628E-010
4.02163156000000E-008,8.80249982766168E-011,1.00278072846041E-010
4.02654798000000E-008,8.91947428232663E-011,1.00264527537386E-010
4.03146440000000E-008,9.03582273779169E-011,1.00252434006256E-010
