001-TIME,002-PCoupled     ,003-PCoupledMoAv      
    6.45525945999994E-008,    1.65372118819870E-010,    1.05296968650706E-010 
    6.46017587999995E-008,    1.65366318249651E-010,    1.05342681328744E-010 
    6.46509229999995E-008,    1.65348911705846E-010,    1.05388311177839E-010 
    6.47000871999995E-008,    1.65319900410107E-010,    1.05433849569010E-010 
    6.47492513999995E-008,    1.65279286398546E-010,    1.05479287901045E-010 
    6.47984155999995E-008,    1.65227072521593E-010,    1.05524617601010E-010 
    6.48475797999995E-008,    1.65163262443796E-010,    1.05569830124766E-010 
    6.48967439999995E-008,    1.65087860643564E-010,    1.05614916957469E-010 
    6.49459081999995E-008,    1.65000872412855E-010,    1.05659869614078E-010 
    6.49950723999995E-008,    1.64902303856799E-010,    1.05704679639860E-010 
    6.50442365999995E-008,    1.64792161893274E-010,    1.05749338610883E-010 
    6.50934007999995E-008,    1.64670454252421E-010,    1.05793838134521E-010 
    6.51425649999995E-008,    1.64537189476097E-010,    1.05838169849942E-010 
    6.51917291999995E-008,    1.64392376917280E-010,    1.05882325428605E-010 
    6.52408933999995E-008,    1.64236026739410E-010,    1.05926296574743E-010 
    6.52900575999995E-008,    1.64068149915678E-010,    1.05970075025856E-010 
    6.53392217999995E-008,    1.63888758228253E-010,    1.06013652553189E-010 
    6.53883859999995E-008,    1.63697864267457E-010,    1.06057020962215E-010 
    6.54375501999995E-008,    1.63495481430881E-010,    1.06100172093113E-010 
    6.54867143999995E-008,    1.63281623922444E-010,    1.06143097821243E-010 
    6.55358785999996E-008,    1.63056306751398E-010,    1.06185790057617E-010 
    6.55850427999996E-008,    1.62819545731271E-010,    1.06228240749369E-010 
    6.56342069999996E-008,    1.62571357478761E-010,    1.06270441880222E-010 
    6.56833711999996E-008,    1.62311759412569E-010,    1.06312385470949E-010 
    6.57325353999996E-008,    1.62040769752175E-010,    1.06354063579835E-010 
    6.57816995999996E-008,    1.61758407516559E-010,    1.06395468303135E-010 
    6.58308637999996E-008,    1.61464692522868E-010,    1.06436591775526E-010 
    6.58800279999996E-008,    1.61159645385025E-010,    1.06477426170559E-010 
    6.59291921999996E-008,    1.60843287512281E-010,    1.06517963701108E-010 
    6.59783563999996E-008,    1.60515641107712E-010,    1.06558196619813E-010 
    6.60275205999996E-008,    1.60176729166665E-010,    1.06598117219524E-010 
    6.60766847999996E-008,    1.59826575475137E-010,    1.06637717833738E-010 
    6.61258489999996E-008,    1.59465204608112E-010,    1.06676990837034E-010 
    6.61750131999996E-008,    1.59092641927833E-010,    1.06715928645508E-010 
    6.62241773999996E-008,    1.58708913582021E-010,    1.06754523717197E-010 
    6.62733415999996E-008,    1.58314046502046E-010,    1.06792768552509E-010 
    6.63225057999996E-008,    1.57908068401028E-010,    1.06830655694643E-010 
    6.63716699999996E-008,    1.57491007771898E-010,    1.06868177730009E-010 
    6.64208341999996E-008,    1.57062893885397E-010,    1.06905327288645E-010 
    6.64699983999997E-008,    1.56623756788022E-010,    1.06942097044624E-010 
    6.65191625999997E-008,    1.56173627299915E-010,    1.06978479716469E-010 
    6.65683267999997E-008,    1.55712537012703E-010,    1.07014468067557E-010 
    6.66174909999997E-008,    1.55240518287279E-010,    1.07050054906517E-010 
    6.66666551999997E-008,    1.54757604251529E-010,    1.07085233087633E-010 
    6.67158193999997E-008,    1.54263828798014E-010,    1.07119995511239E-010 
    6.67649835999997E-008,    1.53759226581581E-010,    1.07154335124108E-010 
    6.68141477999997E-008,    1.53243833016940E-010,    1.07188244919842E-010 
    6.68633119999997E-008,    1.52717684276173E-010,    1.07221717939255E-010 
    6.69124761999997E-008,    1.52180817286198E-010,    1.07254747270756E-010 
    6.69616403999997E-008,    1.51633269726176E-010,    1.07287326050725E-010 
    6.70108045999997E-008,    1.51075080024866E-010,    1.07319447463888E-010 
    6.70599687999997E-008,    1.50506287357929E-010,    1.07351104743684E-010 
    6.71091329999997E-008,    1.49926931645181E-010,    1.07382291172637E-010 
    6.71582971999997E-008,    1.49337053547785E-010,    1.07413000082714E-010 
    6.72074613999997E-008,    1.48736694465403E-010,    1.07443224855684E-010 
    6.72566255999997E-008,    1.48125896533288E-010,    1.07472958923480E-010 
    6.73057897999997E-008,    1.47504702619328E-010,    1.07502195768543E-010 
    6.73549539999998E-008,    1.46873156321035E-010,    1.07530928924173E-010 
    6.74041181999998E-008,    1.46231301962487E-010,    1.07559151974874E-010 
    6.74532823999998E-008,    1.45579184591218E-010,    1.07586858556695E-010 
    6.75024465999998E-008,    1.44916849975054E-010,    1.07614042357565E-010 
    6.75516107999998E-008,    1.44244344598903E-010,    1.07640697117625E-010 
    6.76007749999998E-008,    1.43561715661492E-010,    1.07666816629561E-010 
    6.76499391999998E-008,    1.42869011072053E-010,    1.07692394738925E-010 
    6.76991033999998E-008,    1.42166279446963E-010,    1.07717425344459E-010 
    6.77482675999998E-008,    1.41453570106330E-010,    1.07741902398410E-010 
    6.77974317999998E-008,    1.40730933070532E-010,    1.07765819906848E-010 
    6.78465959999998E-008,    1.39998419056706E-010,    1.07789171929971E-010 
    6.78957601999998E-008,    1.39256079475191E-010,    1.07811952582413E-010 
    6.79449243999998E-008,    1.38503966425916E-010,    1.07834156033546E-010 
    6.79940885999998E-008,    1.37742132694747E-010,    1.07855776507775E-010 
    6.80432527999998E-008,    1.36970631749780E-010,    1.07876808284837E-010 
    6.80924169999998E-008,    1.36189517737588E-010,    1.07897245700087E-010 
    6.81415811999998E-008,    1.35398845479423E-010,    1.07917083144784E-010 
    6.81907453999998E-008,    1.34598670467368E-010,    1.07936315066376E-010 
    6.82399095999998E-008,    1.33789048860441E-010,    1.07954935968773E-010 
    6.82890737999999E-008,    1.32970037480654E-010,    1.07972940412627E-010 
    6.83382379999999E-008,    1.32141693809026E-010,    1.07990323015594E-010 
    6.83874021999999E-008,    1.31304075981547E-010,    1.08007078452609E-010 
    6.84365663999999E-008,    1.30457242785102E-010,    1.08023201456138E-010 
    6.84857305999999E-008,    1.29601253653338E-010,    1.08038686816443E-010 
    6.85348947999999E-008,    1.28736168662499E-010,    1.08053529381831E-010 
    6.85840589999999E-008,    1.27862048527208E-010,    1.08067724058908E-010 
    6.86332231999999E-008,    1.26978954596205E-010,    1.08081265812818E-010 
    6.86823873999999E-008,    1.26086948848040E-010,    1.08094149667488E-010 
    6.87315515999999E-008,    1.25186093886727E-010,    1.08106370705866E-010 
    6.87807157999999E-008,    1.24276452937346E-010,    1.08117924070148E-010 
    6.88298799999999E-008,    1.23358089841611E-010,    1.08128804962016E-010 
    6.88790441999999E-008,    1.22431069053381E-010,    1.08139008642852E-010 
    6.89282083999999E-008,    1.21495455634147E-010,    1.08148530433966E-010 
    6.89773725999999E-008,    1.20551315248455E-010,    1.08157365716809E-010 
    6.90265367999999E-008,    1.19598714159308E-010,    1.08165509933183E-010 
    6.90757009999999E-008,    1.18637719223505E-010,    1.08172958585453E-010 
    6.91248651999999E-008,    1.17668397886957E-010,    1.08179707236748E-010 
    6.91740293999999E-008,    1.16690818179949E-010,    1.08185751511159E-010 
    6.92231936000000E-008,    1.15705048712368E-010,    1.08191087093934E-010 
    6.92723578000000E-008,    1.14711158668884E-010,    1.08195709731674E-010 
    6.93215220000000E-008,    1.13709217804100E-010,    1.08199615232512E-010 
    6.93706862000000E-008,    1.12699296437650E-010,    1.08202799466297E-010 
    6.94198504000000E-008,    1.11681465449269E-010,    1.08205258364778E-010 
    6.94690146000000E-008,    1.10655796273815E-010,    1.08206987921769E-010 
    6.95181788000000E-008,    1.09622360896259E-010,    1.08207984193323E-010 
    6.95673430000000E-008,    1.08581231846627E-010,    1.08208243297898E-010 
    6.96165072000000E-008,    1.07532482194916E-010,    1.08207761416514E-010 
    6.96656714000000E-008,    1.06476185545963E-010,    1.08206534792912E-010 
    6.97148356000000E-008,    1.05412416034277E-010,    1.08204559733705E-010 
    6.97639998000000E-008,    1.04341248318839E-010,    1.08201832608529E-010 
    6.98131640000000E-008,    1.03262757577863E-010,    1.08198349850181E-010 
    6.98623282000000E-008,    1.02177019503515E-010,    1.08194107954762E-010 
    6.99114924000000E-008,    1.01084110296606E-010,    1.08189103481813E-010 
    6.99606566000000E-008,    9.99841066612404E-011,    1.08183333054440E-010 
    7.00098208000000E-008,    9.88770857994341E-011,    1.08176793359447E-010 
    7.00589850000000E-008,    9.77631254056958E-011,    1.08169481147452E-010 
    7.01081492000000E-008,    9.66423036615746E-011,    1.08161393233011E-010 
    7.01573134000001E-008,    9.55146992301725E-011,    1.08152526494723E-010 
    7.02064776000001E-008,    9.43803912506235E-011,    1.08142877875347E-010 
    7.02556418000001E-008,    9.32394593325399E-011,    1.08132444381901E-010 
    7.03048060000001E-008,    9.20919835504243E-011,    1.08121223085765E-010 
