001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
0.6480000000000021E-007,0.1023800993147526E+024,0.9404153928256595E+023,0.1383920677610809E+024,0.4554675647833042E+021,0.7943154124297843E+022,0.3432123280474806E+024,0.2107769251968227E+005,0.2102551174179460E+005,0.2116307561260436E+005,0.1877950779118544E+005,0.1988107030011737E+005,0.2106707949411530E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2111637590691496E+005,0.1584497808305003E+005,0.1774455205010912E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1843606784587301E+001,0.1859988216645074E+001,0.1849622906118107E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2102384368881052E+005,0.2053753098349635E+005,0.1972757695831391E+005,0.2107769251968227E+005,0.2102551174179460E+005,0.2110980549447660E+005,0.1849639589178122E+005,0.1925932223653308E+005,0.2103083443598681E+005
0.6500000000000021E-007,0.1026603870469270E+024,0.9405154955871504E+023,0.1382669393092173E+024,0.4654778409323878E+021,0.7913123295850593E+022,0.3433574770516424E+024,0.2106075708152573E+005,0.2100280743707937E+005,0.2112761001513264E+005,0.1878988422596946E+005,0.2004132019372024E+005,0.2104523193796969E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2110842477707938E+005,0.1724098788617284E+005,0.1780695377585744E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1843549494012923E+001,0.1871070091062769E+001,0.1850136030856983E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2099368774503353E+005,0.2117210372182688E+005,0.1972720161939710E+005,0.2106075708152573E+005,0.2100280743707937E+005,0.2108330355159803E+005,0.1906150791069833E+005,0.1934613415025778E+005,0.2101173688414864E+005
0.6520000000000021E-007,0.1029256593648777E+024,0.9400650331604416E+023,0.1381117800289065E+024,0.4654778409323878E+021,0.7958169538521469E+022,0.3434675900892823E+024,0.2103592710526578E+005,0.2092379142654961E+005,0.2113955755729918E+005,0.1855195877964165E+005,0.2005186693233527E+005,0.2102073950994818E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2108904617904007E+005,0.1702071666691062E+005,0.1775149821114244E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1843409688838002E+001,0.1869439496743317E+001,0.1849680197492919E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2101220171962862E+005,0.2140103870139166E+005,0.1969891921273825E+005,0.2103592710526578E+005,0.2092379142654961E+005,0.2108873130909314E+005,0.1896474287363188E+005,0.1932762262213634E+005,0.2098408038654243E+005
0.6540000000000022E-007,0.1031458854401575E+024,0.9401651359219325E+023,0.1379966618531921E+024,0.4554675647833042E+021,0.7968179814670553E+022,0.3435827082649967E+024,0.2104071619655855E+005,0.2087685109151377E+005,0.2110751804856138E+005,0.1856585470295055E+005,0.2016516202988992E+005,0.2099912101401556E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2113773483222390E+005,0.1622024335100898E+005,0.1759637597697672E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1843760475472059E+001,0.1863150052608018E+001,0.1848390281857740E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2097626465931210E+005,0.2173142173114760E+005,0.1961464212716248E+005,0.2104071619655855E+005,0.2087685109151377E+005,0.2107730158090053E+005,0.1885157017290171E+005,0.1931106949995241E+005,0.2096755597847420E+005
0.6560000000000022E-007,0.1034361834484809E+024,0.9405655469678959E+023,0.1378515128490304E+024,0.4354470124851370E+021,0.7968179814670553E+022,0.3437478778214566E+024,0.2100989929262271E+005,0.2088854483188390E+005,0.2110003606351804E+005,0.1732859490110115E+005,0.2022897969045835E+005,0.2099007600499603E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2108137520945204E+005,0.1618343701206629E+005,0.1779116419290801E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1843354278307723E+001,0.1862846263740894E+001,0.1850006525282166E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2095641304169130E+005,0.1946313066639813E+005,0.1953298522868106E+005,0.2100989929262271E+005,0.2088854483188390E+005,0.2105303504680136E+005,0.1763980957115668E+005,0.1936738000005315E+005,0.2095164951315368E+005
0.6580000000000022E-007,0.1037515071471771E+024,0.9406155983486413E+023,0.1376913484306450E+024,0.4304418744105952E+021,0.7973184952745094E+022,0.3439080422398419E+024,0.2093573158349659E+005,0.2087487054584765E+005,0.2106795548790985E+005,0.1715403533307082E+005,0.2039876144836460E+005,0.2095484204364227E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2102293413356039E+005,0.1627958497336395E+005,0.1774980477897450E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1842930844768180E+001,0.1863637018937659E+001,0.1849666234222836E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2104528489432962E+005,0.1885639144947906E+005,0.1931540674993108E+005,0.2093573158349659E+005,0.2087487054584765E+005,0.2104920439533343E+005,0.1741265247240173E+005,0.1936712065558383E+005,0.2092374068773573E+005
0.6600000000000022E-007,0.1039817434986060E+024,0.9411161121560954E+023,0.1375962508072287E+024,0.4254367363360533E+021,0.7933143848148760E+022,0.3440481861059291E+024,0.2091310227614208E+005,0.2089128000030674E+005,0.2105523823788271E+005,0.1775340423008563E+005,0.2038931201253141E+005,0.2094799300149366E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2096089361896461E+005,0.1699393802623274E+005,0.1789861410603729E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1842478821283229E+001,0.1869238448669515E+001,0.1850883433310147E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2103957084590276E+005,0.1937955034805802E+005,0.1906181698742500E+005,0.2091310227614208E+005,0.2089128000030674E+005,0.2102525455045347E+005,0.1802019782313565E+005,0.1932886752921127E+005,0.2091187946184702E+005
0.6620000000000022E-007,0.1042420106784822E+024,0.9413163176790772E+023,0.1374861377695888E+024,0.4354470124851370E+021,0.7893102743552426E+022,0.3441883299720162E+024,0.2087075821742073E+005,0.2094551526871452E+005,0.2109024229368652E+005,0.1876004944204168E+005,0.2032475805272265E+005,0.2096368491236802E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2087574107031163E+005,0.1678524495358222E+005,0.1767480232569441E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841854155321246E+001,0.1867650165602800E+001,0.1849045187485837E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2098049625205244E+005,0.1910708515587288E+005,0.1905421274700178E+005,0.2087075821742073E+005,0.2094551526871452E+005,0.2100041692779726E+005,0.1832406734772380E+005,0.1923833238434634E+005,0.2090233809344547E+005
0.6640000000000022E-007,0.1045423189629547E+024,0.9410160093946047E+023,0.1373259733512035E+024,0.4404521505596788E+021,0.7913123295850593E+022,0.3443234687000289E+024,0.2085467923575707E+005,0.2098106011010917E+005,0.2106885683570709E+005,0.1945964213575794E+005,0.2021330088713218E+005,0.2095811405848211E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2085086436714668E+005,0.1557203886592212E+005,0.1739035675246763E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841670728201357E+001,0.1857595251566470E+001,0.1846642539087808E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2095003082155015E+005,0.1973279875216458E+005,0.1883974407455833E+005,0.2085467923575707E+005,0.2098106011010917E+005,0.2097544070943906E+005,0.1848622800203764E+005,0.1905067521999048E+005,0.2089289282000297E+005
0.6660000000000023E-007,0.1047375193478618E+024,0.9408658552523684E+023,0.1372208654516381E+024,0.4404521505596788E+021,0.7928138710074219E+022,0.3444135611853706E+024,0.2086704163375716E+005,0.2095007783655877E+005,0.2106084096011383E+005,0.1969054994054528E+005,0.2004084043469271E+005,0.2094641562235419E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2087391466426564E+005,0.1564965764529959E+005,0.1728884454049082E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841840702854263E+001,0.1858284043654063E+001,0.1845766478045025E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2091152070662643E+005,0.1935322949030090E+005,0.1877280152356884E+005,0.2086704163375716E+005,0.2095007783655877E+005,0.2096687078526987E+005,0.1849728256888533E+005,0.1892838361690509E+005,0.2088184221304180E+005
0.6680000000000023E-007,0.1050178070800361E+024,0.9407657524908775E+023,0.1370757164474764E+024,0.4404521505596788E+021,0.7938148986223302E+022,0.3445486999133833E+024,0.2085135150921528E+005,0.2091101019826522E+005,0.2105035440869428E+005,0.2071904055510550E+005,0.1997848545416868E+005,0.2092653313881694E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2083868441654992E+005,0.1665858556656851E+005,0.1749536893665310E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841580764815771E+001,0.1866667265319440E+001,0.1847538401111546E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2090162113162021E+005,0.1912288732964050E+005,0.1879674852579121E+005,0.2085135150921528E+005,0.2091101019826522E+005,0.2094989897832001E+005,0.1915032833356845E+005,0.1896335759797864E+005,0.2086117465994489E+005
0.6700000000000023E-007,0.1052080023268687E+024,0.9409659580138593E+023,0.1369856239621346E+024,0.4354470124851370E+021,0.7928138710074219E+022,0.3446538078129486E+024,0.2086187613066706E+005,0.2087635155271564E+005,0.2106467965438933E+005,0.2034577826750913E+005,0.1990082841534198E+005,0.2092367496133942E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2075130376598915E+005,0.1686373662526201E+005,0.1763189712872713E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1840932347488324E+001,0.1868252039564693E+001,0.1848687606273642E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2092391214126101E+005,0.1856636905344397E+005,0.1863517703215073E+005,0.2086187613066706E+005,0.2087635155271564E+005,0.2093919400528032E+005,0.1888046369108809E+005,0.1891876465333409E+005,0.2084935767848096E+005
0.6720000000000023E-007,0.1054132129879249E+024,0.9409159066331138E+023,0.1368705057864202E+024,0.4254367363360533E+021,0.7953164400446927E+022,0.3447539105744394E+024,0.2075678432071343E+005,0.2088282566042834E+005,0.2107775138638980E+005,0.2017483064823640E+005,0.1978303249899166E+005,0.2089542919319325E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2078717863373431E+005,0.1702071666691062E+005,0.1774458034414122E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841199201413234E+001,0.1869439496743317E+001,0.1849623139573516E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2090223123922453E+005,0.1732101839708093E+005,0.1883684484759579E+005,0.2075678432071343E+005,0.2088282566042834E+005,0.2094823569939018E+005,0.1848560261708001E+005,0.1895630912137979E+005,0.2082285393468040E+005
0.6740000000000023E-007,0.1056484544774284E+024,0.9411661635368409E+023,0.1367804133010784E+024,0.4404521505596788E+021,0.7898107881626967E+022,0.3448840441643776E+024,0.2075416521418320E+005,0.2086190701760970E+005,0.2107403863883442E+005,0.2128409185785476E+005,0.1963283062139877E+005,0.2088542585008907E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2075637978381900E+005,0.1792594727677733E+005,0.1783137615155147E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1840970159681891E+001,0.1875890214988654E+001,0.1850335902710949E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2087554036732825E+005,0.1695504094209348E+005,0.1883680748182099E+005,0.2075416521418320E+005,0.2086190701760970E+005,0.2093052141932646E+005,0.1910872082603156E+005,0.1891383782575149E+005,0.2080926351506678E+005
0.6760000000000023E-007,0.1059537678999755E+024,0.9417167287250404E+023,0.1366352642969167E+024,0.4204315982615116E+021,0.7883092467403342E+022,0.3450642291350610E+024,0.2070333467172875E+005,0.2086899333104503E+005,0.2105787135778704E+005,0.2066578563894440E+005,0.1960949539308155E+005,0.2086389592154915E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2075442193219873E+005,0.1818579271926020E+005,0.1791164573374247E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1840955577412057E+001,0.1877625837533651E+001,0.1850989089346485E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2082523660222447E+005,0.1670161405462623E+005,0.1890343540100516E+005,0.2070333467172875E+005,0.2086899333104503E+005,0.2090819834616784E+005,0.1883596205609464E+005,0.1894465399287804E+005,0.2078721184028558E+005
0.6780000000000024E-007,0.1061940145275535E+024,0.9417167287250404E+023,0.1365251512592768E+024,0.4304418744105952E+021,0.7863071915105174E+022,0.3451843524488501E+024,0.2063714390986823E+005,0.2086385024674294E+005,0.2101560065228142E+005,0.1915089413731778E+005,0.1924766931903421E+005,0.2081517311597649E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2074131293845671E+005,0.1884669058996074E+005,0.1817925863150766E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1840857871462603E+001,0.1881829119733247E+001,0.1853126193239941E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2090939498876072E+005,0.1762138615570864E+005,0.1897354822807158E+005,0.2063714390986823E+005,0.2086385024674294E+005,0.2091074011613821E+005,0.1862320375242463E+005,0.1887876585208623E+005,0.2076463793104400E+005
0.6800000000000024E-007,0.1063691943601624E+024,0.9420670883902583E+023,0.1364350587739350E+024,0.4104213221124280E+021,0.7868077053179716E+022,0.3452894603484154E+024,0.2064150256045639E+005,0.2080669671545777E+005,0.2100208276883866E+005,0.1913700597304662E+005,0.1933837864984454E+005,0.2079756762747016E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2078114527293053E+005,0.1835297053797194E+005,0.1815106773763100E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841154385069807E+001,0.1878717069427628E+001,0.1852903957380075E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2086874320983234E+005,0.1769296460336257E+005,0.1891089113199462E+005,0.2064150256045639E+005,0.2080669671545777E+005,0.2090364044178053E+005,0.1850301224278234E+005,0.1889258980724871E+005,0.2074775814249879E+005
0.6820000000000024E-007,0.1066194512638895E+024,0.9422672939132401E+023,0.1363099303220715E+024,0.4004110459633443E+021,0.7868077053179716E+022,0.3454245990764281E+024,0.2059672036154497E+005,0.2078347081486959E+005,0.2100855735469929E+005,0.1978631359001139E+005,0.1939262603476496E+005,0.2078181416689509E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2073580846217680E+005,0.1710607275160377E+005,0.1813535778667475E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1840816808893139E+001,0.1870076227578351E+001,0.1852779820041682E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2088639043346602E+005,0.1861083176700471E+005,0.1877488136362523E+005,0.2059672036154497E+005,0.2078347081486959E+005,0.2089944544463343E+005,0.1871453242220627E+005,0.1887240932354156E+005,0.2072566502437037E+005
0.6840000000000024E-007,0.1068446824772439E+024,0.9426176535784581E+023,0.1362098275605807E+024,0.3954059078888026E+021,0.7843051362807007E+022,0.3455547326663662E+024,0.2056710382355027E+005,0.2079026179250641E+005,0.2094564809569771E+005,0.1951449296418432E+005,0.1952644636855062E+005,0.2075236702403835E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2078073284444857E+005,0.1704952898863032E+005,0.1794740800790564E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841151320591191E+001,0.1869655124300719E+001,0.1851278270576167E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2086330009038083E+005,0.1825233886191143E+005,0.1897590237636611E+005,0.2056710382355027E+005,0.2079026179250641E+005,0.2087719032867725E+005,0.1847616707975601E+005,0.1893906292988336E+005,0.2071086257350306E+005
0.6860000000000024E-007,0.1070498931383001E+024,0.9424674994362217E+023,0.1361147299371644E+024,0.4104213221124280E+021,0.7828035948583382E+022,0.3456498302897824E+024,0.2056640458141721E+005,0.2074055840110942E+005,0.2093206640958320E+005,0.1990532167432963E+005,0.1966197317908026E+005,0.2073661773727151E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2080400727580690E+005,0.1743707612960463E+005,0.1813899621412678E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841324072639108E+001,0.1872487792817952E+001,0.1852808588898948E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2083300174342547E+005,0.1829996775957555E+005,0.1860689462992512E+005,0.2056640458141721E+005,0.2074055840110942E+005,0.2086863896579429E+005,0.1876563722267178E+005,0.1894227674575791E+005,0.2069398797604427E+005
0.6880000000000025E-007,0.1072200678328345E+024,0.9430681160051667E+023,0.1360496631421953E+024,0.4004110459633443E+021,0.7787994843987047E+022,0.3457649484654969E+024,0.2052733858463381E+005,0.2072545143867016E+005,0.2092325094009687E+005,0.2056553789333727E+005,0.1954520631253756E+005,0.2071507765083433E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2083045345217536E+005,0.1682154749015424E+005,0.1800688065370246E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841519911513125E+001,0.1867929215096957E+001,0.1851756703172875E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2081070473768206E+005,0.1840775307888980E+005,0.1880991247857842E+005,0.2052733858463381E+005,0.2072545143867016E+005,0.2086537186765434E+005,0.1891888745040846E+005,0.1891482892095142E+005,0.2067619822922124E+005
0.6900000000000025E-007,0.1074703247365616E+024,0.9429680132436760E+023,0.1359245346903318E+024,0.4054161840378861E+021,0.7787994843987047E+022,0.3458850717792859E+024,0.2048969290322504E+005,0.2071263647971984E+005,0.2092795034955098E+005,0.2030287406524043E+005,0.1955793398902364E+005,0.2070149890060098E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2080582193022091E+005,0.1699261562097033E+005,0.1791870231309805E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841337525946587E+001,0.1869228504308844E+001,0.1851046239286978E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2080870335741915E+005,0.1762590074606057E+005,0.1869930703784408E+005,0.2048969290322504E+005,0.2071263647971984E+005,0.2086021891194784E+005,0.1862268886368850E+005,0.1886438334501342E+005,0.2065729662504757E+005
0.6920000000000025E-007,0.1077155765022142E+024,0.9433183729088939E+023,0.1358194267907664E+024,0.4054161840378861E+021,0.7752958877465255E+022,0.3460252156453731E+024,0.2044467470891145E+005,0.2072540892574533E+005,0.2091254645915920E+005,0.2057093344390871E+005,0.1945723413276339E+005,0.2068287656479239E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2080939941185764E+005,0.1704881757501810E+005,0.1804516627016054E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1841364041654679E+001,0.1869649808748374E+001,0.1852063070806071E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2078467004214067E+005,0.1772196289649804E+005,0.1851684746785384E+005,0.2044467470891145E+005,0.2072540892574533E+005,0.2084740095670861E+005,0.1878291444767982E+005,0.1880107962496651E+005,0.2064050954963673E+005
