001-TIME,002-TempTra-001
1.03720000000002E-003,7.46105416722342E+002
1.03760000000002E-003,7.46531041066530E+002
1.03800000000002E-003,7.46380764784876E+002
1.03840000000002E-003,7.46495444739219E+002
1.03880000000002E-003,7.46508878593933E+002
1.03920000000002E-003,7.46600264156740E+002
1.03960000000002E-003,7.47003917170618E+002
1.04000000000002E-003,7.46947643589922E+002
1.04040000000002E-003,7.46842946463670E+002
1.04080000000002E-003,7.46924385095169E+002
1.04120000000002E-003,7.46915726612331E+002
1.04160000000002E-003,7.46942600532002E+002
1.04200000000002E-003,7.47024090365151E+002
1.04240000000002E-003,7.47161062192005E+002
1.04280000000002E-003,7.47380852032119E+002
1.04320000000002E-003,7.47561740252141E+002
1.04360000000002E-003,7.47851831424431E+002
1.04400000000002E-003,7.48038179373816E+002
1.04440000000002E-003,7.48191510851208E+002
1.04480000000002E-003,7.48473567966601E+002
1.04520000000002E-003,7.48546978583097E+002
1.04560000000002E-003,7.48561071495840E+002
1.04600000000002E-003,7.48917531248799E+002
1.04640000000002E-003,7.49108830817490E+002
1.04680000000002E-003,7.49279644039267E+002
1.04720000000002E-003,7.49393466731012E+002
1.04760000000002E-003,7.49436783789702E+002
1.04800000000002E-003,7.49598570401316E+002
1.04840000000002E-003,7.49511992362106E+002
1.04880000000002E-003,7.49671828637610E+002
1.04920000000002E-003,7.49580050078942E+002
1.04960000000002E-003,7.49556586311968E+002
1.05000000000002E-003,7.49707768880475E+002
1.05040000000002E-003,7.49859311824691E+002
1.05080000000002E-003,7.49826860925074E+002
1.05120000000002E-003,7.50057059412397E+002
1.05160000000002E-003,7.50151229140366E+002
1.05200000000002E-003,7.50364584678795E+002
1.05240000000002E-003,7.50452832936092E+002
1.05280000000002E-003,7.50494007267114E+002
1.05320000000002E-003,7.50553597154868E+002
1.05360000000002E-003,7.50777009183275E+002
1.05400000000002E-003,7.51266643063798E+002
1.05440000000002E-003,7.51299238754047E+002
1.05480000000002E-003,7.51335219335177E+002
1.05520000000002E-003,7.51506405681519E+002
1.05560000000002E-003,7.51483760117116E+002
1.05600000000002E-003,7.51525591911464E+002
1.05640000000002E-003,7.51959945903899E+002
1.05680000000002E-003,7.52025787564612E+002
1.05720000000002E-003,7.52218047438212E+002
1.05760000000002E-003,7.52222208891901E+002
1.05800000000002E-003,7.52362272149582E+002
1.05840000000002E-003,7.52266358937094E+002
1.05880000000002E-003,7.52442520531452E+002
1.05920000000002E-003,7.52518386717270E+002
1.05960000000002E-003,7.52669666778379E+002
1.06000000000002E-003,7.52458054401081E+002
1.06040000000002E-003,7.52480708815678E+002
1.06080000000002E-003,7.52399764394417E+002
1.06120000000002E-003,7.52503339109540E+002
1.06160000000002E-003,7.52405956310775E+002
1.06200000000002E-003,7.52218695429858E+002
1.06240000000002E-003,7.52199312441029E+002
1.06280000000002E-003,7.52387794704080E+002
1.06320000000002E-003,7.52647652133574E+002
1.06360000000002E-003,7.52712238076002E+002
1.06400000000002E-003,7.53025295765953E+002
1.06440000000002E-003,7.53014544012121E+002
1.06480000000002E-003,7.53210526243302E+002
1.06520000000002E-003,7.53274334880331E+002
1.06560000000002E-003,7.53328547755808E+002
1.06600000000002E-003,7.53380785542817E+002
1.06640000000002E-003,7.53494278339383E+002
1.06680000000002E-003,7.53583413203447E+002
1.06720000000002E-003,7.53686763037667E+002
1.06760000000002E-003,7.53824202385062E+002
1.06800000000002E-003,7.54036029422174E+002
1.06840000000002E-003,7.54298485112846E+002
1.06880000000002E-003,7.54502567079187E+002
1.06920000000002E-003,7.54576123240366E+002
1.06960000000002E-003,7.54733980788877E+002
1.07000000000002E-003,7.54956004887576E+002
1.07040000000002E-003,7.55157038502702E+002
1.07080000000002E-003,7.55077963339032E+002
1.07120000000002E-003,7.55089817519167E+002
1.07160000000002E-003,7.55361457406473E+002
1.07200000000002E-003,7.55717659414054E+002
1.07240000000002E-003,7.55752424915877E+002
1.07280000000002E-003,7.55621849954505E+002
1.07320000000002E-003,7.55876523486218E+002
1.07360000000002E-003,7.56028237132892E+002
1.07400000000002E-003,7.55970397791552E+002
1.07440000000002E-003,7.55984603096921E+002
1.07480000000002E-003,7.56339252373548E+002
1.07520000000002E-003,7.56334543813398E+002
1.07560000000002E-003,7.56317320617536E+002
1.07600000000002E-003,7.56370843909688E+002
1.07640000000002E-003,7.56548138011592E+002
1.07680000000002E-003,7.56685854731256E+002
1.07720000000002E-003,7.56853718268432E+002
1.07760000000002E-003,7.57024030553750E+002
1.07800000000002E-003,7.57437428753761E+002
1.07840000000002E-003,7.57602817219011E+002
1.07880000000002E-003,7.57774886756809E+002
1.07920000000002E-003,7.57900841946465E+002
1.07960000000002E-003,7.58061803631976E+002
1.08000000000002E-003,7.58136953141857E+002
1.08040000000002E-003,7.58245571360808E+002
1.08080000000002E-003,7.58526424029746E+002
1.08120000000002E-003,7.58689407591924E+002
1.08160000000002E-003,7.58878550798982E+002
1.08200000000002E-003,7.58934672449510E+002
1.08240000000002E-003,7.59011266194158E+002
1.08280000000002E-003,7.59286606837120E+002
1.08320000000002E-003,7.59329405514574E+002
1.08360000000002E-003,7.59345428389098E+002
1.08400000000002E-003,7.59339909555763E+002
1.08440000000002E-003,7.59599992563306E+002
1.08480000000002E-003,7.59903225019194E+002
1.08520000000002E-003,7.60010807992394E+002
1.08560000000002E-003,7.59805880079022E+002
1.08600000000002E-003,7.59905277415738E+002
1.08640000000002E-003,7.60205078036383E+002
1.08680000000002E-003,7.60076858187644E+002
1.08720000000002E-003,7.60157914309267E+002
1.08760000000002E-003,7.60463292319454E+002
1.08800000000002E-003,7.60459821897436E+002
1.08840000000002E-003,7.60628171648118E+002
1.08880000000002E-003,7.60868320781567E+002
1.08920000000002E-003,7.61137957181944E+002
1.08960000000002E-003,7.61129198639300E+002
1.09000000000002E-003,7.60972268244466E+002
1.09040000000002E-003,7.60986375993976E+002
1.09080000000002E-003,7.61116144112005E+002
1.09120000000002E-003,7.61027281955181E+002
1.09160000000002E-003,7.61014880631739E+002
1.09200000000002E-003,7.61137235467814E+002
1.09240000000002E-003,7.61334083699108E+002
1.09280000000002E-003,7.61483608014931E+002
1.09320000000002E-003,7.61562776153670E+002
1.09360000000002E-003,7.61497172696997E+002
1.09400000000002E-003,7.61670584298848E+002
1.09440000000002E-003,7.61910094841246E+002
1.09480000000002E-003,7.61963494538965E+002
1.09520000000002E-003,7.62143004129424E+002
1.09560000000002E-003,7.62357715299638E+002
1.09600000000002E-003,7.62289249913469E+002
1.09640000000002E-003,7.62485948705259E+002
1.09680000000002E-003,7.62435216634143E+002
1.09720000000002E-003,7.62568532099947E+002
1.09760000000002E-003,7.62491028368257E+002
1.09800000000002E-003,7.62746233452911E+002
1.09840000000002E-003,7.62871230723712E+002
1.09880000000002E-003,7.63017609736774E+002
1.09920000000002E-003,7.63074225780286E+002
1.09960000000002E-003,7.63200348342368E+002
1.10000000000002E-003,7.63527444888050E+002
1.10040000000002E-003,7.63581966299805E+002
1.10080000000002E-003,7.63914178714436E+002
1.10120000000002E-003,7.63893182267055E+002
1.10160000000002E-003,7.63914010377882E+002
1.10200000000002E-003,7.64013861399813E+002
1.10240000000002E-003,7.63895058304733E+002
1.10280000000002E-003,7.64057248338836E+002
1.10320000000002E-003,7.64150065881671E+002
1.10360000000002E-003,7.64241768253117E+002
1.10400000000002E-003,7.64035659953999E+002
1.10440000000002E-003,7.64189313992235E+002
1.10480000000002E-003,7.64404973177731E+002
1.10520000000002E-003,7.64419282672097E+002
1.10560000000002E-003,7.64259846688916E+002
1.10600000000002E-003,7.64334796563342E+002
1.10640000000002E-003,7.64535658113345E+002
1.10680000000002E-003,7.64986850971322E+002
1.10720000000002E-003,7.65299528297053E+002
1.10760000000002E-003,7.65202207570296E+002
1.10800000000002E-003,7.65552214002009E+002
1.10840000000002E-003,7.65459624140907E+002
1.10880000000002E-003,7.65684186899224E+002
1.10920000000002E-003,7.65588754540128E+002
1.10960000000002E-003,7.65771606896050E+002
1.11000000000002E-003,7.66039151850319E+002
1.11040000000002E-003,7.66190640462946E+002
1.11080000000002E-003,7.66280052573029E+002
1.11120000000002E-003,7.66486425269382E+002
1.11160000000002E-003,7.66752093321272E+002
1.11200000000002E-003,7.66849834436805E+002
1.11240000000002E-003,7.66837220446052E+002
1.11280000000002E-003,7.67037852943632E+002
1.11320000000002E-003,7.67054136122273E+002
1.11360000000002E-003,7.67276329246452E+002
1.11400000000002E-003,7.67481458298719E+002
1.11440000000002E-003,7.67624851315430E+002
1.11480000000002E-003,7.67928984546386E+002
1.11520000000002E-003,7.68136123161051E+002
1.11560000000002E-003,7.68088165102104E+002
1.11600000000002E-003,7.68222677902561E+002
1.11640000000002E-003,7.68507859493133E+002
1.11680000000002E-003,7.68544738558700E+002
1.11720000000002E-003,7.68759342741583E+002
1.11760000000002E-003,7.69059946854794E+002
1.11800000000002E-003,7.69295878581249E+002
1.11840000000002E-003,7.69705180459595E+002
1.11880000000002E-003,7.69564634705016E+002
1.11920000000002E-003,7.69560965265165E+002
1.11960000000002E-003,7.69594080467867E+002
1.12000000000002E-003,7.69550096556600E+002
1.12040000000002E-003,7.69646122760391E+002
1.12080000000002E-003,7.69878549749147E+002
1.12120000000002E-003,7.70110776633030E+002
1.12160000000002E-003,7.70013825370655E+002
1.12200000000002E-003,7.70180443347602E+002
1.12240000000002E-003,7.69994597620793E+002
1.12280000000002E-003,7.70365081116189E+002
1.12320000000002E-003,7.70497793960339E+002
1.12360000000002E-003,7.70935827958156E+002
1.12400000000002E-003,7.70977417866921E+002
1.12440000000002E-003,7.70936117540366E+002
1.12480000000002E-003,7.70787071415551E+002
1.12520000000002E-003,7.71194209815442E+002
1.12560000000002E-003,7.71522187325645E+002
1.12600000000002E-003,7.71572222004391E+002
1.12640000000002E-003,7.71495758878693E+002
1.12680000000002E-003,7.71376041187699E+002
1.12720000000002E-003,7.71676507396505E+002
1.12760000000002E-003,7.71839030036753E+002
1.12800000000002E-003,7.72234132389861E+002
1.12840000000002E-003,7.72324867815137E+002
1.12880000000002E-003,7.72540887973980E+002
1.12920000000002E-003,7.72821101714158E+002
1.12960000000002E-003,7.72964946968438E+002
1.13000000000002E-003,7.73298662307082E+002
1.13040000000002E-003,7.73284015494103E+002
1.13080000000002E-003,7.73132688301789E+002
1.13120000000002E-003,7.73211745994156E+002
1.13160000000002E-003,7.73349583401288E+002
1.13200000000002E-003,7.73505697884378E+002
1.13240000000002E-003,7.73702002055788E+002
1.13280000000002E-003,7.74053984535542E+002
1.13320000000002E-003,7.74097709510799E+002
1.13360000000002E-003,7.74330602398530E+002
1.13400000000002E-003,7.74485588212597E+002
1.13440000000002E-003,7.74708101385647E+002
1.13480000000002E-003,7.74739923485617E+002
1.13520000000002E-003,7.74932955968488E+002
1.13560000000002E-003,7.74941283551852E+002
1.13600000000002E-003,7.75152929559427E+002
1.13640000000002E-003,7.75329135127290E+002
1.13680000000002E-003,7.75413134348649E+002
1.13720000000002E-003,7.75571759441391E+002
1.13760000000002E-003,7.75915785099963E+002
1.13800000000002E-003,7.76114002137013E+002
1.13840000000002E-003,7.76429216843721E+002
1.13880000000002E-003,7.76578472683191E+002
1.13920000000002E-003,7.76658382550261E+002
1.13960000000002E-003,7.76634179581231E+002
1.14000000000002E-003,7.76623579835654E+002
1.14040000000002E-003,7.76799042751432E+002
1.14080000000002E-003,7.76672126115524E+002
1.14120000000002E-003,7.77134815681329E+002
1.14160000000002E-003,7.77709984611413E+002
1.14200000000002E-003,7.77717388666063E+002
1.14240000000002E-003,7.77963551217568E+002
1.14280000000002E-003,7.78265948378340E+002
1.14320000000002E-003,7.78164656746124E+002
1.14360000000002E-003,7.78282333190307E+002
1.14400000000002E-003,7.78308758694245E+002
1.14440000000002E-003,7.78523949778566E+002
1.14480000000002E-003,7.78682021707800E+002
1.14520000000002E-003,7.78580848103388E+002
1.14560000000002E-003,7.78703667906490E+002
1.14600000000002E-003,7.78671600117057E+002
1.14640000000002E-003,7.78789462957874E+002
1.14680000000002E-003,7.78826398763025E+002
1.14720000000002E-003,7.78996754776133E+002
1.14760000000002E-003,7.79002636660439E+002
1.14800000000002E-003,7.78984483202892E+002
1.14840000000002E-003,7.79206348690106E+002
1.14880000000002E-003,7.79409369616605E+002
1.14920000000002E-003,7.79489181764055E+002
1.14960000000002E-003,7.79599012337127E+002
1.15000000000002E-003,7.79757182152735E+002
1.15040000000002E-003,7.80027282114548E+002
1.15080000000002E-003,7.79985154953642E+002
1.15120000000002E-003,7.80060756946399E+002
1.15160000000002E-003,7.80111445939286E+002
1.15200000000002E-003,7.80108987881659E+002
1.15240000000002E-003,7.80349242780743E+002
1.15280000000002E-003,7.80450023285765E+002
1.15320000000002E-003,7.80635854952334E+002
1.15360000000002E-003,7.80675600438007E+002
1.15400000000002E-003,7.80992715002187E+002
1.15440000000002E-003,7.81009003255098E+002
1.15480000000002E-003,7.80985203295128E+002
1.15520000000002E-003,7.81259356939825E+002
1.15560000000002E-003,7.81572518876906E+002
1.15600000000002E-003,7.81642297178091E+002
1.15640000000002E-003,7.81480382303558E+002
1.15680000000002E-003,7.81529862216346E+002
1.15720000000002E-003,7.81652518329150E+002
1.15760000000002E-003,7.81944768072589E+002
1.15800000000002E-003,7.82270271703248E+002
1.15840000000002E-003,7.82433820047340E+002
1.15880000000002E-003,7.82574645099815E+002
1.15920000000002E-003,7.82812886909580E+002
1.15960000000002E-003,7.82692609620678E+002
1.16000000000002E-003,7.82878879745813E+002
1.16040000000002E-003,7.82952592439886E+002
1.16080000000002E-003,7.82874671603904E+002
1.16120000000002E-003,7.83082473572327E+002
1.16160000000002E-003,7.83083659924540E+002
1.16200000000002E-003,7.83250333725818E+002
1.16240000000002E-003,7.83492771233104E+002
1.16280000000002E-003,7.83954452512483E+002
1.16320000000002E-003,7.84278331586971E+002
1.16360000000002E-003,7.84487785382787E+002
1.16400000000002E-003,7.84623679823735E+002
1.16440000000002E-003,7.84769934462731E+002
1.16480000000002E-003,7.85076327807588E+002
1.16520000000002E-003,7.85108070548027E+002
1.16560000000002E-003,7.84953161695274E+002
1.16600000000002E-003,7.85241816596435E+002
1.16640000000002E-003,7.85359318968504E+002
1.16680000000002E-003,7.85477812234983E+002
1.16720000000002E-003,7.85486743539965E+002
1.16760000000002E-003,7.85458585657726E+002
1.16800000000002E-003,7.85501040349976E+002
1.16840000000002E-003,7.85726053664301E+002
1.16880000000002E-003,7.85983906455675E+002
1.16920000000002E-003,7.86053794334761E+002
1.16960000000002E-003,7.86003673284185E+002
1.17000000000002E-003,7.86254823699951E+002
1.17040000000002E-003,7.86244946585036E+002
1.17080000000002E-003,7.86370559251175E+002
1.17120000000002E-003,7.86440859970761E+002
1.17160000000003E-003,7.86498616142772E+002
1.17200000000003E-003,7.86345045565083E+002
1.17240000000003E-003,7.86384172246918E+002
1.17280000000003E-003,7.86492610957584E+002
1.17320000000003E-003,7.86390242311517E+002
1.17360000000003E-003,7.86659376037775E+002
1.17400000000003E-003,7.86734559814140E+002
1.17440000000003E-003,7.86618335728863E+002
1.17480000000003E-003,7.86789996672127E+002
1.17520000000003E-003,7.86682773286279E+002
1.17560000000003E-003,7.86740418971359E+002
1.17600000000003E-003,7.86981935924359E+002
1.17640000000003E-003,7.87146567721072E+002
1.17680000000003E-003,7.87150481325380E+002
1.17720000000003E-003,7.87302715895911E+002
1.17760000000003E-003,7.87452951224035E+002
1.17800000000003E-003,7.87272523737155E+002
1.17840000000003E-003,7.87423182889849E+002
1.17880000000003E-003,7.87549745487252E+002
1.17920000000003E-003,7.87743202090649E+002
1.17960000000003E-003,7.87999668518729E+002
1.18000000000003E-003,7.88122325552993E+002
1.18040000000003E-003,7.88215078130802E+002
1.18080000000003E-003,7.88529827240348E+002
1.18120000000003E-003,7.88701499602083E+002
1.18160000000003E-003,7.88869679931535E+002
1.18200000000003E-003,7.88942980161215E+002
1.18240000000003E-003,7.89031295071430E+002
1.18280000000003E-003,7.89027013852739E+002
1.18320000000003E-003,7.89280367974252E+002
1.18360000000003E-003,7.89338762571332E+002
1.18400000000003E-003,7.89641938935214E+002
1.18440000000003E-003,7.89724098810921E+002
1.18480000000003E-003,7.90146144231807E+002
1.18520000000003E-003,7.90331739124465E+002
1.18560000000003E-003,7.90504946763124E+002
1.18600000000003E-003,7.90563865928566E+002
1.18640000000003E-003,7.90694041414615E+002
1.18680000000003E-003,7.90554106615222E+002
1.18720000000003E-003,7.90756880088660E+002
1.18760000000003E-003,7.90805514702459E+002
1.18800000000003E-003,7.91121693971793E+002
1.18840000000003E-003,7.91253576890766E+002
1.18880000000003E-003,7.91699496009192E+002
1.18920000000003E-003,7.91696586713947E+002
1.18960000000003E-003,7.91817814712859E+002
1.19000000000003E-003,7.91896344021013E+002
1.19040000000003E-003,7.92172616541803E+002
1.19080000000003E-003,7.92132785371927E+002
1.19120000000003E-003,7.92203090085803E+002
1.19160000000003E-003,7.92175098604855E+002
1.19200000000003E-003,7.92222538362398E+002
