"001-time","002-E-El","003-HDG-#iterations","004-HDG-RunTime","005-HDG-RunTimePerIteration","006-HDG-Norm"
0.1357999999999980E+002,0.1304437090451219E-003,0.1280000000000000E+003,0.7355473000000501E-002,0.5746463281250391E-004,0.6895091032329665E-012
0.1359999999999980E+002,0.1308989895951133E-003,0.1270000000000000E+003,0.7335329000000002E-002,0.5775849606299214E-004,0.8506903870682301E-012
0.1361999999999980E+002,0.1311444615195570E-003,0.1260000000000000E+003,0.7313273000000287E-002,0.5804184920635148E-004,0.8954685236904610E-012
0.1363999999999980E+002,0.1311808779512771E-003,0.1240000000000000E+003,0.7155485999999378E-002,0.5770553225805950E-004,0.5678769721093655E-012
0.1365999999999980E+002,0.1310096568090802E-003,0.1260000000000000E+003,0.7214288999999319E-002,0.5725626190475650E-004,0.8378752171949754E-012
0.1367999999999980E+002,0.1306328665175317E-003,0.1270000000000000E+003,0.7309608999999995E-002,0.5755597637795271E-004,0.8125245301914032E-012
0.1369999999999980E+002,0.1300532098399368E-003,0.1280000000000000E+003,0.7303699999999580E-002,0.5706015624999672E-004,0.6598466225477006E-012
0.1371999999999980E+002,0.1292740059044555E-003,0.1280000000000000E+003,0.7327866999999877E-002,0.5724896093749904E-004,0.8129813575468853E-012
0.1373999999999980E+002,0.1282991705074535E-003,0.1280000000000000E+003,0.7374981999999974E-002,0.5761704687499980E-004,0.9692409374808250E-012
0.1375999999999980E+002,0.1271331947830007E-003,0.1290000000000000E+003,0.7398024999999642E-002,0.5734903100774916E-004,0.7357811827570924E-012
0.1377999999999980E+002,0.1257811223312307E-003,0.1290000000000000E+003,0.7407642999999631E-002,0.5742358914728396E-004,0.8340219658715571E-012
0.1379999999999979E+002,0.1242485249017486E-003,0.1290000000000000E+003,0.7417217000000420E-002,0.5749780620155364E-004,0.9289571028176268E-012
0.1381999999999979E+002,0.1225414767322203E-003,0.1300000000000000E+003,0.7462460000000171E-002,0.5740353846153977E-004,0.6372926579870503E-012
0.1383999999999979E+002,0.1206665276441591E-003,0.1300000000000000E+003,0.7403574000000468E-002,0.5695056923077283E-004,0.6938672693180419E-012
0.1385999999999979E+002,0.1186306750014840E-003,0.1300000000000000E+003,0.7495018999999381E-002,0.5765399230768755E-004,0.7494223490102346E-012
0.1387999999999979E+002,0.1164413346390270E-003,0.1300000000000000E+003,0.7352581000000136E-002,0.5655831538461643E-004,0.8035655810398842E-012
0.1389999999999979E+002,0.1141063108700073E-003,0.1300000000000000E+003,0.7496804999999718E-002,0.5766773076922860E-004,0.8562071164971887E-012
0.1391999999999979E+002,0.1116337656829837E-003,0.1300000000000000E+003,0.7534789000000153E-002,0.5795991538461656E-004,0.9068901035033676E-012
0.1393999999999979E+002,0.1090321872399442E-003,0.1300000000000000E+003,0.8111846999999450E-002,0.6239882307691884E-004,0.9560455300125222E-012
0.1395999999999979E+002,0.1063103577873659E-003,0.1310000000000000E+003,0.7602005999999939E-002,0.5803058015267129E-004,0.5220211648086856E-012
0.1397999999999979E+002,0.1034773210930836E-003,0.1310000000000000E+003,0.7589072000000030E-002,0.5793184732824451E-004,0.5472084075680095E-012
0.1399999999999979E+002,0.1005423495209189E-003,0.1310000000000000E+003,0.7600003000000299E-002,0.5801529007633817E-004,0.5712048007005116E-012
0.1401999999999979E+002,0.9751491085510413E-004,0.1310000000000000E+003,0.7540097000000578E-002,0.5755799236641663E-004,0.5943675728748561E-012
0.1403999999999979E+002,0.9440463498562119E-004,0.1310000000000000E+003,0.7604921000000431E-002,0.5805283206107199E-004,0.6166994706402823E-012
0.1405999999999979E+002,0.9122128056405081E-004,0.1310000000000000E+003,0.7875113999999961E-002,0.6011537404580123E-004,0.6384116154121885E-012
0.1407999999999979E+002,0.8797470173855540E-004,0.1310000000000000E+003,0.7869458000000051E-002,0.6007219847328284E-004,0.6591459868835145E-012
0.1409999999999979E+002,0.8467481507436970E-004,0.1310000000000000E+003,0.1225061999999966E-001,0.9351618320610425E-004,0.6792776076548068E-012
0.1411999999999979E+002,0.8133156676398402E-004,0.1310000000000000E+003,0.1025831600000071E-001,0.7830775572519627E-004,0.6984360976462248E-012
0.1413999999999979E+002,0.7795490022929612E-004,0.1310000000000000E+003,0.8724630999999761E-002,0.6660023664121955E-004,0.7167864103210866E-012
0.1415999999999979E+002,0.7455472421431038E-004,0.1310000000000000E+003,0.7503552000000191E-002,0.5727902290076482E-004,0.7343218976863462E-012
0.1417999999999979E+002,0.7114088146468720E-004,0.1310000000000000E+003,0.7520367999999777E-002,0.5740738931297540E-004,0.7509978668100328E-012
0.1419999999999979E+002,0.6772311808693550E-004,0.1310000000000000E+003,0.7596938000000719E-002,0.5799189312977648E-004,0.7668550467937709E-012
0.1421999999999979E+002,0.6431105367602828E-004,0.1310000000000000E+003,0.7555499000000410E-002,0.5767556488549931E-004,0.7817935860717233E-012
0.1423999999999979E+002,0.6091415229706850E-004,0.1310000000000000E+003,0.7576701000000519E-002,0.5783741221374442E-004,0.7958449481901144E-012
0.1425999999999978E+002,0.5754169440209307E-004,0.1310000000000000E+003,0.7650014000000205E-002,0.5839705343511607E-004,0.8088855546977653E-012
0.1427999999999978E+002,0.5420274975903130E-004,0.1310000000000000E+003,0.7502364999999678E-002,0.5726996183205861E-004,0.8207174771624484E-012
0.1429999999999978E+002,0.5090615146547047E-004,0.1310000000000000E+003,0.7515812999999483E-002,0.5737261832060674E-004,0.8306781576545929E-012
0.1431999999999978E+002,0.4766047111510494E-004,0.1310000000000000E+003,0.7525087000000319E-002,0.5744341221374290E-004,0.8359572461592405E-012
0.1433999999999978E+002,0.4447399518009311E-004,0.1310000000000000E+003,0.7455146999999940E-002,0.5690951908396901E-004,0.8144848514603492E-012
0.1435999999999978E+002,0.4135470266769031E-004,0.1240000000000000E+003,0.1165038499999937E-001,0.9395471774193044E-004,0.7450243992320816E-012
0.1437999999999978E+002,0.3831024410427836E-004,0.1310000000000000E+003,0.7643866999999638E-002,0.5835012977098960E-004,0.8294222283419782E-012
0.1439999999999978E+002,0.3534792189512966E-004,0.1310000000000000E+003,0.7527673000000235E-002,0.5746315267175751E-004,0.8709434448466521E-012
0.1441999999999978E+002,0.3247467210283249E-004,0.1310000000000000E+003,0.7588594000000448E-002,0.5792819847328587E-004,0.8849138511255547E-012
0.1443999999999978E+002,0.2969704768190189E-004,0.1310000000000000E+003,0.7584473999999730E-002,0.5789674809160099E-004,0.8940977151293595E-012
0.1445999999999978E+002,0.2702120320229043E-004,0.1310000000000000E+003,0.7557405000000017E-002,0.5769011450381692E-004,0.9013661814632152E-012
0.1447999999999978E+002,0.2445288108859996E-004,0.1310000000000000E+003,0.7540163999999905E-002,0.5755850381679317E-004,0.9074217079086597E-012
0.1449999999999978E+002,0.2199739939682903E-004,0.1310000000000000E+003,0.7661977999999792E-002,0.5848838167938772E-004,0.9125147701021544E-012
0.1451999999999978E+002,0.1965964114506683E-004,0.1310000000000000E+003,0.7571785000000553E-002,0.5779988549618742E-004,0.9168466380203309E-012
0.1453999999999978E+002,0.1744404520915176E-004,0.1310000000000000E+003,0.7556930999999878E-002,0.5768649618320518E-004,0.9204509410658958E-012
0.1455999999999978E+002,0.1535459878923075E-004,0.1310000000000000E+003,0.7479178999999725E-002,0.5709296946564675E-004,0.9233679904937950E-012
0.1457999999999978E+002,0.1339483144771450E-004,0.1310000000000000E+003,0.7504163000000119E-002,0.5728368702290167E-004,0.9256273620170750E-012
0.1459999999999978E+002,0.1156781071426836E-004,0.1310000000000000E+003,0.1143948300000019E-001,0.8732429770992515E-004,0.9272273822095412E-012
0.1461999999999978E+002,0.9876139248239536E-005,0.1310000000000000E+003,0.8367713000000165E-002,0.6387567175572645E-004,0.9282408888856691E-012
0.1463999999999978E+002,0.8321953544060471E-005,0.1310000000000000E+003,0.7335677999999568E-002,0.5599754198472953E-004,0.9286385876658951E-012
0.1465999999999978E+002,0.6906924160471300E-005,0.1310000000000000E+003,0.7619440000000033E-002,0.5816366412213765E-004,0.9283978199818488E-012
0.1467999999999978E+002,0.5632257449561920E-005,0.1310000000000000E+003,0.7600100000000332E-002,0.5801603053435368E-004,0.9275690841738825E-012
0.1469999999999978E+002,0.4498698757268492E-005,0.1310000000000000E+003,0.7538510999999914E-002,0.5754588549618256E-004,0.9261685707112637E-012
0.1471999999999978E+002,0.3506537062518885E-005,0.1310000000000000E+003,0.7530664999999992E-002,0.5748599236641215E-004,0.9241806787506017E-012
0.1473999999999977E+002,0.2655611018114281E-005,0.1310000000000000E+003,0.7607702000000494E-002,0.5807406106870605E-004,0.9216502890122299E-012
0.1475999999999977E+002,0.1945316352371638E-005,0.1310000000000000E+003,0.7548726999999644E-002,0.5762387022900492E-004,0.9185541766230761E-012
0.1477999999999977E+002,0.1374614586791547E-005,0.1310000000000000E+003,0.7618777999999438E-002,0.5815861068701861E-004,0.9149048310405327E-012
0.1479999999999977E+002,0.9420430214649697E-006,0.1310000000000000E+003,0.7528109999999977E-002,0.5746648854961814E-004,0.9107238271052726E-012
0.1481999999999977E+002,0.6457259364525309E-006,0.1310000000000000E+003,0.7534585000000149E-002,0.5751591603053549E-004,0.9059704445555910E-012
0.1483999999999977E+002,0.4833869543110138E-006,0.1310000000000000E+003,0.1112950999999995E-001,0.8495809160305309E-004,0.9006904276726713E-012
0.1485999999999977E+002,0.4523625059731301E-006,0.1310000000000000E+003,0.9164529000000421E-002,0.6995823664122458E-004,0.8948880273998831E-012
0.1487999999999977E+002,0.5496163394659043E-006,0.1310000000000000E+003,0.7321169999999988E-002,0.5588679389312968E-004,0.8885536227286403E-012
0.1489999999999977E+002,0.7717550085669648E-006,0.1310000000000000E+003,0.7542605000000258E-002,0.5757713740458212E-004,0.8801397531279859E-012
0.1491999999999977E+002,0.1115044276210934E-005,0.1310000000000000E+003,0.7539195000000554E-002,0.5755110687023324E-004,0.8743189865534426E-012
0.1493999999999977E+002,0.1575426365549916E-005,0.1310000000000000E+003,0.7694875000000323E-002,0.5873950381679636E-004,0.8664149705379868E-012
0.1495999999999977E+002,0.2148537989830799E-005,0.1310000000000000E+003,0.7656337000000235E-002,0.5844532061068882E-004,0.8580011371574672E-012
0.1497999999999977E+002,0.2829729090786476E-005,0.1310000000000000E+003,0.7619721000000190E-002,0.5816580916030680E-004,0.8490679348273837E-012
0.1499999999999977E+002,0.3614082214055190E-005,0.1310000000000000E+003,0.7530559000000103E-002,0.5748518320610766E-004,0.8396270935897893E-012
0.1501999999999977E+002,0.4496432449134736E-005,0.1310000000000000E+003,0.7503557999999799E-002,0.5727906870228855E-004,0.8296733412673631E-012
0.1503999999999977E+002,0.5471387860728055E-005,0.1310000000000000E+003,0.7451967999999809E-002,0.5688525190839549E-004,0.8192101446900742E-012
0.1505999999999977E+002,0.6533350337826424E-005,0.1310000000000000E+003,0.7448977000000134E-002,0.5686241984732927E-004,0.8082428201536765E-012
0.1507999999999977E+002,0.7676536786683105E-005,0.1310000000000000E+003,0.1077259599999980E-001,0.8223355725190687E-004,0.7967690539517369E-012
0.1509999999999977E+002,0.8895000593895124E-005,0.1310000000000000E+003,0.9464138000000233E-002,0.7224532824427659E-004,0.7847991192234408E-012
0.1511999999999977E+002,0.1018265328602198E-004,0.1310000000000000E+003,0.7669574000000345E-002,0.5854636641221638E-004,0.7723246139533323E-012
0.1513999999999977E+002,0.1153328631270263E-004,0.1310000000000000E+003,0.7553841000000006E-002,0.5766290839694661E-004,0.7593597189652311E-012
0.1515999999999977E+002,0.1294059288102221E-004,0.1310000000000000E+003,0.7579468999999506E-002,0.5785854198472905E-004,0.7458860143124248E-012
0.1517999999999977E+002,0.1439818976972381E-004,0.1310000000000000E+003,0.7574145999999615E-002,0.5781790839694363E-004,0.7319267006138259E-012
0.1519999999999976E+002,0.1589963905314193E-004,0.1310000000000000E+003,0.7600194999999310E-002,0.5801675572518557E-004,0.7174925571891865E-012
0.1521999999999976E+002,0.1743846966608987E-004,0.1310000000000000E+003,0.7577025999999876E-002,0.5783989312977004E-004,0.7025600998871197E-012
0.1523999999999976E+002,0.1900819874247641E-004,0.1310000000000000E+003,0.7560744000000064E-002,0.5771560305343560E-004,0.6871653315671437E-012
0.1525999999999976E+002,0.2060235266225634E-004,0.1310000000000000E+003,0.7451041999999575E-002,0.5687818320610362E-004,0.6712669544669006E-012
0.1527999999999976E+002,0.2221448774330272E-004,0.1310000000000000E+003,0.7627553999999925E-002,0.5822560305343455E-004,0.6549271333459252E-012
0.1529999999999976E+002,0.2383821051684754E-004,0.1310000000000000E+003,0.7545709000000400E-002,0.5760083206107176E-004,0.6381341616264868E-012
0.1531999999999976E+002,0.2546719752750031E-004,0.1310000000000000E+003,0.1035204300000014E-001,0.7902322900763469E-004,0.6209078501614428E-012
0.1533999999999976E+002,0.2709521460135437E-004,0.1310000000000000E+003,0.9655159999999441E-002,0.7370351145037741E-004,0.6032377765401333E-012
0.1535999999999976E+002,0.2871613552814440E-004,0.1310000000000000E+003,0.7450914999999725E-002,0.5687721374045591E-004,0.5851159539424708E-012
0.1537999999999976E+002,0.3032396010638595E-004,0.1310000000000000E+003,0.7551755999999799E-002,0.5764699236641067E-004,0.5665711734691221E-012
0.1539999999999976E+002,0.3191283150300977E-004,0.1310000000000000E+003,0.7512060000000709E-002,0.5734396946565426E-004,0.5476312466781201E-012
0.1541999999999976E+002,0.3347705288225685E-004,0.1310000000000000E+003,0.7550113999999830E-002,0.5763445801526588E-004,0.5283394932082332E-012
0.1543999999999976E+002,0.3501110326149273E-004,0.1300000000000000E+003,0.7450855000000089E-002,0.5731426923076992E-004,0.9703447282203379E-012
0.1545999999999976E+002,0.3650965255469100E-004,0.1300000000000000E+003,0.7491749999999797E-002,0.5762884615384459E-004,0.9342489536066062E-012
0.1547999999999976E+002,0.3796757576792558E-004,0.1300000000000000E+003,0.7484864999999452E-002,0.5757588461538040E-004,0.8971935012843346E-012
0.1549999999999976E+002,0.3937996631407532E-004,0.1300000000000000E+003,0.7516026999999426E-002,0.5781559230768789E-004,0.8594661876024571E-012
0.1551999999999976E+002,0.4074214841753177E-004,0.1300000000000000E+003,0.7484018999999620E-002,0.5756937692307400E-004,0.8207564756135754E-012
0.1553999999999976E+002,0.4204968858313738E-004,0.1300000000000000E+003,0.7502805000000556E-002,0.5771388461538890E-004,0.7812327565078228E-012
0.1555999999999976E+002,0.4329840610691846E-004,0.1300000000000000E+003,0.7383322999999997E-002,0.5679479230769229E-004,0.7408657862299169E-012
0.1557999999999976E+002,0.4448438260947716E-004,0.1300000000000000E+003,0.1194585599999964E-001,0.9189119999999725E-004,0.6998085254582240E-012
0.1559999999999976E+002,0.4560397057684669E-004,0.1300000000000000E+003,0.7682600999999956E-002,0.5909693076923043E-004,0.6580269148420485E-012
0.1561999999999976E+002,0.4665380089635806E-004,0.1290000000000000E+003,0.7408343999999900E-002,0.5742902325581318E-004,0.9847239375075912E-012
0.1563999999999976E+002,0.4763078937913048E-004,0.1290000000000000E+003,0.7466488000000382E-002,0.5787975193798745E-004,0.9198312876869372E-012
0.1565999999999976E+002,0.4853214226387180E-004,0.1290000000000000E+003,0.7461604000000399E-002,0.5784189147287131E-004,0.8522816218302464E-012
0.1567999999999975E+002,0.4935536070005804E-004,0.1290000000000000E+003,0.9794560000000452E-002,0.7592682170542986E-004,0.7834641117063547E-012
0.1569999999999975E+002,0.5009824421201923E-004,0.1290000000000000E+003,0.7448613999999409E-002,0.5774119379844503E-004,0.7137527859644228E-012
0.1571999999999975E+002,0.5075889314855765E-004,0.1280000000000000E+003,0.8059290999999469E-002,0.6296321093749585E-004,0.9856426005133396E-012
0.1573999999999975E+002,0.5133571012604977E-004,0.1280000000000000E+003,0.7414815999999824E-002,0.5792824999999863E-004,0.8750183173107649E-012
0.1575999999999975E+002,0.5182740047614156E-004,0.1280000000000000E+003,0.7405860999999625E-002,0.5785828906249707E-004,0.7645455247161863E-012
0.1577999999999975E+002,0.5223297171189413E-004,0.1280000000000000E+003,0.7384259000000171E-002,0.5768952343750133E-004,0.6542402181027509E-012
0.1579999999999975E+002,0.5255173202951915E-004,0.1270000000000000E+003,0.7254977000000551E-002,0.5712580314961064E-004,0.9148349073416177E-012
0.1581999999999975E+002,0.5278328786546943E-004,0.1270000000000000E+003,0.1223449599999960E-001,0.9633461417322515E-004,0.7212845432991929E-012
0.1583999999999975E+002,0.5292754053167412E-004,0.1260000000000000E+003,0.7381434000000020E-002,0.5858280952380968E-004,0.8551666721645564E-012
0.1585999999999975E+002,0.5298468195365370E-004,0.1250000000000000E+003,0.7231446999999669E-002,0.5785157599999735E-004,0.9199181088300033E-012
0.1587999999999975E+002,0.5295518953969362E-004,0.1250000000000000E+003,0.7230683999999599E-002,0.5784547199999679E-004,0.5423886457527502E-012
0.1589999999999975E+002,0.5283982021067449E-004,0.1260000000000000E+003,0.7287682000000295E-002,0.5783874603174837E-004,0.6974417831237792E-012
0.1591999999999975E+002,0.5263960362322318E-004,0.1270000000000000E+003,0.7329373000000139E-002,0.5771159842519794E-004,0.6161606565311318E-012
0.1593999999999975E+002,0.5235583462013907E-004,0.1270000000000000E+003,0.7269089999999423E-002,0.5723692913385372E-004,0.8001203445482272E-012
0.1595999999999975E+002,0.5199006494480296E-004,0.1270000000000000E+003,0.7336948999999926E-002,0.5777125196850335E-004,0.9875136549834292E-012
