001-TIME,002-nPart-Spec-001,003-nPart-Spec-002,004-nPart-Spec-003,005-nPart-Spec-004,006-TempTra-001,007-TempTra-002,008-TempTra-003,009-TempTra-004,010-TempVib001,011-TempVib002,012-TempVib003,013-XiVibMean001,014-XiVibMean002,015-XiVibMean003,016-TempRot001,017-TempRot002,018-TempRot003,019-TempTotal001,020-TempTotal002,021-TempTotal003,022-TempTotal004
2.89999999999998E-06,2386,610,610,3606,6140.09662914645,6158.62185939379,6307.42667092077,6171.53637288833,6548.99815687444,4565.80343884118,0,14.2015010519184,8.53139181752373,0,6391.16372389909,5828.21123404114,0,6464.83570390917,5155.26374345758,6307.42667092077,6216.67752143596
2.99999999999998E-06,2362,634,634,3630,6154.00090760456,6168.84237634103,6177.94013023022,6160.77417436037,6525.74897210843,4560.19459943702,0,14.1892572593217,8.52777559099948,0,6311.26852519384,5987.11304946962,0,6438.63900507666,5187.04202172593,6177.94013023022,6174.50799292873
3.09999999999998E-06,2335,661,661,3657,6174.56403778244,6202.55041057937,5735.2391158322,6100.21490434237,6514.46904418961,4558.54494078873,0,14.183288649773,8.5267105932077,0,6217.86901630522,6063.2754931825,0,6419.8603242724,5208.8097069203,5735.2391158322,6077.21906727248
3.19999999999998E-06,2311,685,685,3681,6052.13453447467,5822.99223160757,5654.95947201912,5935.5826748588,6504.12911026403,4557.48915925383,0,14.1778011252999,8.5260286597485,0,6218.26834494159,6434.58948318596,0,6394.42607525097,5206.51790686893,5654.95947201912,6035.759485043
3.29999999999998E-06,2295,701,701,3697,6091.66168271658,5874.49412128539,5776.66561198128,5990.75643355545,6478.87460497912,4550.62657927696,0,14.1643323011556,8.52158971076119,0,6229.94283377856,6149.95516929458,0,6384.2305546884,5154.52660473902,5776.66561198128,6035.86012089013
3.39999999999998E-06,2283,713,713,3709,6020.83938755742,6184.16044826372,5765.9913665954,6003.24469285202,6471.6053180981,4549.76875677986,0,14.1604379684437,8.5210340631874,0,6160.97950016002,6115.35656881772,0,6358.30543597195,5210.87446514688,5765.9913665954,6023.86536758053
3.49999999999998E-06,2264,732,732,3728,6077.03485410354,5878.30752698604,5985.83037912425,6020.10618480771,6450.42412011721,4557.95106367535,0,14.1490458819963,8.52632703780963,0,6086.16361191042,6074.84824582489,0,6340.59513190498,5143.90516716111,5985.83037912425,6035.96400174725
3.59999999999998E-06,2244,752,752,3748,5897.48430465458,6390.03896807472,5805.50853390365,5977.85659048362,6433.81755957006,4537.62726912848,0,14.1400672684677,8.51315088399873,0,6132.44586365927,5964.5933982502,0,6309.03570959017,5215.5044277716,5805.50853390365,5988.60135525617
3.69999999999997E-06,2233,763,763,3759,6037.29988829383,6120.05281719043,5822.0071163759,6010.39701512936,6421.9736352553,4558.08303636721,0,14.13363827106,8.52641227949128,0,6045.02413898698,5898.75022416873,0,6308.48844698838,5157.53668936371,5822.0071163759,5976.12307153615
3.79999999999997E-06,2212,784,784,3780,6026.30967123128,5932.72278867376,5649.53176716537,5928.75253030198,6394.21247932176,4552.93610138456,0,14.118485780865,8.52308482392819,0,6164.49545486874,5871.13713943311,0,6305.09744764598,5110.25317789696,5649.53176716537,5921.30871722798
3.89999999999997E-06,2197,799,799,3795,5899.87969040083,6025.75684471687,5593.92341413918,5861.96579885023,6367.39131738146,4583.02587512927,0,14.1037341965675,8.54244992635256,0,6277.13517924519,5798.35716035671,0,6284.15786040328,5131.36448415518,5593.92341413918,5896.12644269913
3.99999999999997E-06,2181,815,815,3811,5946.90808465424,6007.55680537295,5785.22857132653,5925.30218174783,6349.53143150999,4581.24424378913,0,14.0938495425039,8.54130917883579,0,6101.08319384461,5868.9697325733,0,6252.32682422796,5141.17416832126,5785.22857132653,5914.81055797799
4.09999999999997E-06,2163,833,833,3829,6059.04564770123,5814.91910749305,5768.60039845115,5942.74940831268,6318.88762733053,4593.64967682423,0,14.0767733256565,8.54923693085292,0,6108.64310631826,5732.86926085699,0,6248.64429295356,5080.37396881014,5768.60039845115,5890.05308268144
4.19999999999997E-06,2149,847,847,3843,6080.99384720486,5664.92350823738,5924.93070627362,5954.89521138019,6307.98369700901,4606.51701428085,0,14.0706614040677,8.55742243847068,0,5998.6391683264,5695.44268710886,0,6227.81677559733,5049.04016888337,5924.93070627362,5901.25724226298
4.29999999999997E-06,2129,867,867,3863,5881.69988553019,5931.24799099974,5715.38502211853,5855.49310863767,6281.97719652951,4623.67346422301,0,14.0560077126774,8.56827760412535,0,6111.13994827304,5691.38925376006,0,6196.54924385255,5112.80959565721,5715.38502211853,5845.3269670654
4.39999999999997E-06,2111,885,885,3881,5915.69611392837,5800.0175227108,5739.77729726331,5849.20198716307,6252.08538754464,4636.67277437149,0,14.0390305416339,8.57645803309418,0,6097.33758526597,5693.59638744942,0,6178.5583162313,5093.62912612231,5739.77729726331,5831.10056435469
4.49999999999997E-06,2095,901,901,3897,5997.53982396634,5803.97107194079,5610.25840759444,5863.24523794476,6240.55479456096,4640.56596878144,0,14.032442954196,8.57890059675763,0,5975.37331697054,5675.99876768012,0,6164.44878252633,5093.03586953933,5610.25840759444,5788.60362922509
4.59999999999997E-06,2080,916,916,3912,5703.21580362595,5898.83369247953,5906.25189865892,5796.56116386114,6227.26954612324,4653.16936085433,0,14.0248259591384,8.58678456514092,0,6001.31226232118,5667.12860772335,0,6114.90736712157,5117.89623093389,5906.25189865892,5832.59892901837
4.69999999999997E-06,2055,941,941,3937,5841.57233508938,5828.83679829346,5805.25270194017,5829.84743925032,6193.30442983435,4631.06393496732,0,14.0052200421698,8.57293308621212,0,5904.58233942043,5669.21998937896,0,6097.26136950177,5091.35471607025,5805.25270194017,5787.04081652881
4.79999999999996E-06,2036,960,960,3956,5814.58994389607,5848.10175115397,6082.91176812479,5887.83571897876,6166.85926549134,4617.07482962987,0,13.9898218579077,8.56411046652554,0,5846.95164609543,5498.94405669526,0,6065.98138687354,5052.30144098643,6082.91176812479,5824.10080495988
4.89999999999996E-06,2022,974,974,3970,5828.22775884765,5731.41164269621,6130.87117017136,5878.72543781435,6160.90597020085,4608.1006865832,0,13.9863392250796,8.5584272640121,0,5815.94535567935,5397.08081278256,0,6059.19067082911,5002.15927154577,6130.87117017136,5817.44463139772
4.99999999999996E-06,2008,988,988,3984,5818.12834823777,5591.67544316045,5943.91168411868,5793.16310366798,6134.58613839027,4618.98843366188,0,13.9708703027513,8.5653199541994,0,5901.69546656064,5524.86089249621,0,6052.06367637622,5005.91288315699,5943.91168411868,5765.8058570863
5.09999999999996E-06,1985,1011,1011,4007,5761.26157014658,5681.42712615903,5717.97851943318,5730.19798463556,6100.74635463382,4634.89114303134,0,13.950807439439,8.57533911239234,0,5919.40927079686,5555.63171820999,0,6022.43044638221,5039.81000148185,5717.97851943318,5697.6911980818
5.19999999999996E-06,1971,1025,1025,4021,5792.58504903405,5545.50478222561,5625.4996289817,5687.00936412176,6079.43982412049,4622.55169634217,0,13.938073514138,8.5675698877611,0,5909.16264379185,5732.17241512239,0,6010.65705705562,5041.13361913178,5625.4996289817,5665.33303625291
5.29999999999996E-06,1948,1048,1048,4044,5866.90154620129,5732.99840082008,5765.94616414381,5806.03810981263,6031.56279673173,4587.7109056904,0,13.9091684981084,8.54544616494621,0,5856.26531858001,5526.87588628869,0,5980.33633862308,5017.62947651116,5765.94616414381,5675.29239837887
5.39999999999996E-06,1932,1064,1064,4060,5745.59360666462,5656.11918160482,5779.51210331276,5731.03412197743,6015.58289884673,4581.57417551878,0,13.8994300782899,8.54152048384474,0,5903.52227739707,5588.7699724417,0,5957.98578494015,5011.04937489461,5779.51210331276,5663.05072643276
5.49999999999996E-06,1915,1081,1081,4077,5703.61806681464,5675.49489117836,5660.88379322023,5684.83050178683,5989.70173089967,4590.61430491138,0,13.8835599849614,8.54730044423431,0,5879.41626517005,5674.85083217316,0,5929.89818513908,5037.93794172851,5660.88379322023,5622.07047339243
5.59999999999996E-06,1897,1099,1099,4095,5628.23961822991,5634.5326147058,5842.41409792147,5687.40781268852,5960.93791470668,4578.80274898966,0,13.8657791089744,8.53974473756493,0,5861.07707903661,5651.70137337055,0,5895.61566435233,5018.00478352006,5842.41409792147,5645.80787936034
5.69999999999996E-06,1886,1110,1110,4106,5459.87806228524,5884.60459547664,5704.90326462891,5640.93613009915,5964.57255814719,4584.3456020479,0,13.868034311543,8.54329445073756,0,5843.241685951,5569.17850293745,0,5870.04503344469,5055.71580679592,5704.90326462891,5605.25867081302
5.79999999999995E-06,1857,1139,1139,4135,5756.79462591646,5517.86504975251,5632.15928225503,5656.64941583638,5924.90481163267,4591.80205913815,0,13.843289076211,8.54805845267124,0,5728.20380109234,5465.56385185737,0,5869.75097173414,4962.94947840146,5632.15928225503,5554.52392573109
5.89999999999995E-06,1839,1157,1157,4153,5602.1203446202,5520.71227516466,5550.86339729763,5565.16069511086,5911.55689692874,4569.16874248368,0,13.8348964428021,8.53355802456536,0,5760.53151677836,5589.67540863356,0,5841.91268167607,4976.23703137019,5550.86339729763,5519.65630088393
5.99999999999995E-06,1828,1168,1168,4164,5558.83528623472,5639.28653135336,5456.73828070381,5552.7636608357,5898.45964728966,4564.35173923069,0,13.8266287792039,8.53045655877381,0,5763.19624758968,5549.7119532596,0,5826.60359459758,4989.72619277617,5456.73828070381,5488.11284244693
6.09999999999995E-06,1810,1186,1186,4182,5537.88222487959,5682.45984909871,5490.37958686616,5565.41233813639,5847.88797045362,4535.91162413427,0,13.7943984153583,8.51203414314624,0,5898.37739321513,5501.81339873146,0,5808.55618819377,4972.60781270256,5490.37958686616,5481.25053957897
6.19999999999995E-06,1793,1203,1203,4199,5583.2117618994,5607.70299780573,5642.18155021779,5607.12307700832,5815.99084094985,4524.49598628814,0,13.7738154092322,8.50458570277185,0,5789.98994178081,5505.49700015964,0,5776.72983246001,4951.43848592698,5642.18155021779,5501.73886474946
6.29999999999995E-06,1768,1228,1228,4224,5603.49846512053,5628.15094910738,5547.42816386187,5594.36468680382,5774.63110524752,4533.40414298887,0,13.7468278605608,8.51040072668055,0,5811.77434488365,5351.41881304187,0,5754.27501543345,4928.86423651775,5547.42816386187,5454.17738990353
6.39999999999995E-06,1747,1249,1249,4245,5764.67502296804,5546.90598341185,5472.69512523617,5614.69235567174,5751.94591687745,4507.93341345936,0,13.7318804454413,8.49372363304135,0,5672.50020152047,5367.62106562807,0,5741.80244229313,4900.92977592473,5472.69512523617,5415.21469216397
6.49999999999995E-06,1730,1266,1266,4262,5755.5049863947,5464.36343329114,5438.33398988035,5574.80961149647,5744.80196252886,4521.85653245088,0,13.7271517290605,8.50285909796124,0,5523.977464831,5378.36190465646,0,5712.84780968644,4893.99259077446,5438.33398988035,5388.069488941
6.59999999999995E-06,1715,1281,1281,4277,5614.55074733072,5399.93993889438,5440.63254655059,5498.18281167342,5715.47414993993,4527.86128993064,0,13.7076301182639,8.50678471169207,0,5537.03093452667,5550.02250084808,0,5672.94748138374,4919.58969099138,5440.63254655059,5377.72962751096
6.69999999999995E-06,1698,1298,1298,4294,5560.32355492652,5171.38775763679,5532.13834468635,5434.23527645102,5695.10761341984,4553.26603311422,0,13.6939694282899,8.52329830907836,0,5588.41546664239,5422.47300873659,0,5658.32332681626,4860.49556221132,5532.13834468635,5379.01067072361
6.79999999999995E-06,1685,1311,1311,4307,5374.58545764922,5392.32394476274,5440.98057794331,5400.194735409,5684.20368309832,4554.18984195726,0,13.6866203389349,8.52389593133246,0,5636.1735683019,5314.43537440984,0,5629.70245321405,4884.34498272976,5440.98057794331,5345.37971760113
6.89999999999994E-06,1676,1320,1320,4316,5523.7335494443,5333.1146877227,5465.91256158879,5447.75101898976,5648.85990895269,4557.48915925383,0,13.6626278813821,8.5260286597485,0,5646.23422581358,5231.36663299743,0,5629.36830639302,4856.84895734421,5465.91256158879,5343.11086341665
6.99999999999994E-06,1665,1331,1331,4327,5425.80682684643,5334.04366099925,5391.20161390397,5386.9354813024,5653.93587651615,4571.80819632094,0,13.6660898065182,8.53525516231715,0,5628.20172295808,5152.96411087746,0,5615.20984520153,4849.07709134198,5391.20161390397,5310.63909150518
7.09999999999994E-06,1646,1350,1350,4346,5339.46582652737,5499.54901076801,5306.24836160021,5378.8741838843,5621.34941808401,4577.54900841697,0,13.6437696627438,8.5389408385185,0,5548.29846181302,5150.55239170078,0,5567.14375075212,4886.03160056167,5306.24836160021,5274.52751096561
7.19999999999994E-06,1637,1359,1359,4355,5481.03052765176,5315.73829389659,5307.27665686552,5375.22945851932,5603.86552980984,4581.83812090251,0,13.6317002015812,8.54168950969469,0,5435.83267099734,5242.61907207212,0,5559.41682827346,4869.56557992312,5307.27665686552,5265.46359303775
7.29999999999994E-06,1630,1366,1366,4362,5519.26578440327,5321.66775386477,5197.6946676656,5356.68324080418,5593.27493081939,4593.51770413236,0,13.6243571373147,8.54915277990957,0,5312.14614170477,5349.05170703126,0,5538.98455080147,4899.44975565637,5197.6946676656,5231.83037598904
7.39999999999994E-06,1621,1375,1375,4371,5360.19721811527,5328.70437601705,5296.43074088163,5330.23117737372,5574.22438588983,4580.65036667575,0,13.6110867646114,8.54092876625615,0,5315.2716326192,5442.51037534184,0,5501.8704271232,4912.798479885,5296.43074088163,5251.93826147811
7.49999999999994E-06,1612,1384,1384,4380,5308.16578648215,5357.53707845965,5301.48224651191,5321.65433643147,5555.61250482378,4578.47281726001,0,13.5980449853089,8.53953322055103,0,5318.15922850416,5427.23292898765,0,5481.38571408653,4914.34832610229,5301.48224651191,5245.36604648528
7.59999999999994E-06,1598,1398,1398,4394,5241.25525231636,5251.72854706257,5366.62080217842,5284.47389245345,5547.02722635224,4577.87894014663,0,13.5920032555225,8.53915242626957,0,5414.53411203705,5247.72551779188,0,5479.91845508952,4855.1364057469,5366.62080217842,5245.09018386724
7.69999999999994E-06,1586,1410,1410,4406,5326.96908591375,5230.67999581761,5178.80252796637,5248.73883994431,5523.2767114565,4575.89934976868,0,13.575203656948,8.53788252060082,0,5443.18486992706,5273.03377838613,0,5480.91708058123,4854.87706321849,5178.80252796637,5183.89076563152
7.79999999999994E-06,1569,1427,1427,4423,5292.36586245685,5257.26318389206,5150.56529776973,5235.29126871494,5490.25158916085,4587.38097396075,0,13.5516326217381,8.54523532827659,0,5400.69341268259,5223.2257046217,0,5446.14623355039,4856.69121428127,5150.56529776973,5160.60558063245
7.89999999999993E-06,1558,1438,1438,4434,5126.65815178434,5338.88114608375,5205.12860359639,5220.93356349122,5478.03166724879,4590.74627760325,0,13.5428479481213,8.54738468345317,0,5370.67663425669,5172.43788986271,0,5407.61277799463,4864.98659839147,5205.12860359639,5165.96444938525
7.99999999999993E-06,1548,1448,1448,4444,5258.98465894023,5175.10722325432,5275.94439965468,5237.18069352199,5471.89037315966,4589.75648241428,0,13.5384201455658,8.54675279141593,0,5263.29293783151,5105.73423018302,0,5407.17124852103,4816.88521094921,5275.94439965468,5172.07884087871
8.09999999999993E-06,1533,1463,1463,4459,5354.06267390484,5207.1897369107,5212.96534841779,5259.57949516297,5439.11591592887,4578.53880360594,0,13.5146425809851,8.53957552597441,0,5131.09123525639,5157.66381075105,0,5378.68776495476,4827.74331544858,5212.96534841779,5143.54902868629
8.19999999999993E-06,1522,1474,1474,4470,5211.39997410058,5196.25273165036,5235.40267370493,5214.32009576617,5402.39348392649,4579.33063975712,0,13.4877019953496,8.54008311225875,0,5185.64286637014,5258.0871783513,0,5339.62403155911,4846.66307943108,5235.40267370493,5142.70082688041
8.29999999999993E-06,1509,1487,1487,4483,5247.67036313414,5230.574320551,5135.17135755043,5204.68400653719,5382.0269474064,4572.9959505477,0,13.4726224643591,8.53601834489836,0,5232.45705113561,5146.72328176124,0,5338.28453709735,4827.11761000109,5135.17135755043,5101.35959429601
8.39999999999993E-06,1497,1499,1499,4495,5336.8699719906,5070.47963267196,5344.85393993753,5250.69618985796,5369.93235802678,4555.44358252996,0,13.4636204033957,8.52470666928417,0,5076.98709712517,5099.4940151654,0,5319.6835902979,4774.19219623184,5344.85393993753,5146.16607181175
8.49999999999993E-06,1487,1509,1509,4505,5084.92708177807,5271.06279150146,5251.52519364054,5203.07920980761,5347.18450339049,4566.00139787898,0,13.4465930591784,8.53151931465626,0,5199.32750977959,5038.6644295809,0,5283.91669900307,4809.13999883791,5251.52519364054,5114.03505146893
8.59999999999993E-06,1473,1523,1523,4519,5109.87590835508,5118.7098042558,5193.16919099218,5140.92474502538,5324.68731381907,4560.98643558819,0,13.4296289113055,8.52828656342769,0,5277.10725484685,5055.69565777635,0,5284.17318990543,4778.30716083567,5193.16919099218,5083.01517870425
8.69999999999993E-06,1465,1531,1531,4527,5015.0423960114,5013.75885653315,5237.26830229265,5089.76357197239,5318.48335346372,4575.76737707682,0,13.4249288284717,8.53779782785758,0,5212.88175408703,5107.55915573854,0,5255.31052635465,4775.89051875232,5237.26830229265,5087.07225008381
8.79999999999993E-06,1453,1543,1543,4539,4922.98185664399,5215.11646475696,5226.94194650987,5125.61990885403,5301.68879411792,4572.66601881805,0,13.4121574145004,8.53580638267781,0,5109.71752152872,4985.0517473005,0,5213.49485494707,4790.37038553521,5226.94194650987,5074.22801334736
8.89999999999992E-06,1444,1552,1552,4548,5060.3172725683,5140.13889811162,5062.24530631036,5088.21425392514,5283.45291064916,4572.40207343432,0,13.3982101018883,8.53563679465909,0,5062.16021229621,5092.52737430628,0,5214.72053780144,4796.92518327474,5062.24530631036,5020.11632726943
8.99999999999992E-06,1435,1561,1561,4557,5068.5673160675,5021.70169019973,4957.14492692265,5014.34576868223,5261.2063861426,4586.98505588516,0,13.3810817290145,8.54498229108647,0,5113.31030089354,5175.24641461893,0,5208.49490799827,4797.98111746344,4957.14492692265,4981.7735238675
9.09999999999992E-06,1417,1579,1579,4575,5154.37711638843,5023.19652480214,4953.42988120095,5039.74764349755,5215.02134794166,4581.24424378913,0,13.3451179172445,8.54130917883579,0,5161.2022561735,5014.31067448922,0,5197.27061768336,4761.7683013451,4953.42988120095,4962.80445803225
9.19999999999992E-06,1411,1585,1585,4581,5061.62665791625,5006.44266309826,5186.03398093683,5085.57753658927,5204.368082685,4589.09661895496,0,13.3367438602771,8.54633140451688,0,4943.92342225986,4991.92310649243,0,5141.81575927824,4758.24700654191,5186.03398093683,5024.40240154888
9.29999999999992E-06,1401,1595,1595,4591,5064.71756933705,5065.6017929396,5072.00408407604,5067.55623796148,5187.69885587163,4573.39186862329,0,13.323581190804,8.53627266612466,0,5053.45412586568,4927.60914995964,0,5147.76433017466,4748.07775098676,5072.00408407604,4982.58513472008
9.39999999999992E-06,1392,1604,1604,4600,5222.49881451816,5095.1933937108,5086.82866204851,5130.80037548852,5182.62288830817,4562.37214885275,0,13.319558456071,8.52918041187329,0,4950.00920576466,4751.95419325735,0,5152.69398127257,4711.53471730822,5086.82866204851,4975.89671356948
9.49999999999992E-06,1388,1608,1608,4604,5070.30460077035,5076.62708087687,5041.39172405355,5062.41464469968,5185.06687269058,4565.93541153305,0,13.3214961791689,8.53147681662917,0,5035.2551089678,4776.00922165088,0,5143.98712919821,4714.73628467696,5041.39172405355,4958.23370403253
9.59999999999992E-06,1380,1616,1616,4612,4919.7211257129,4994.68250590552,5050.09268455313,4991.66779298894,5177.5469207447,4568.04697460285,0,13.3155288970208,8.53283624921783,0,5151.9222330028,4772.47105021213,0,5133.52268237905,4698.31602795696,5050.09268455313,4951.79743735893
9.69999999999992E-06,1365,1631,1631,4627,5132.83039559692,4921.37202208045,4865.07826527915,4963.91050544052,5149.97376360981,4532.34836145397,0,13.2935199724525,8.50971252548225,0,5065.59151177508,4951.82557560197,0,5134.18727882228,4699.51243311037,4865.07826527915,4886.10613024978
9.79999999999992E-06,1356,1640,1640,4636,5009.4240449622,5032.0612459689,4843.1192861108,4958.60118153137,5140.82448874232,4523.04428667765,0,13.2861719304381,8.50363627612727,0,5068.85238718511,4892.58577265617,0,5109.18951015701,4704.76942688594,4843.1192861108,4872.00139454003
9.89999999999992E-06,1346,1650,1650,4646,4896.70848538119,4931.15795910363,5008.78233472886,4948.74539521022,5118.3272991709,4512.75041671235,0,13.2680073353697,8.49688950969619,0,5062.9260437072,4909.01266511938,0,5075.19568761942,4681.33895225718,5008.78233472886,4911.73343070657
9.99999999999991E-06,1341,1655,1655,4651,4740.72954789102,5028.50031272205,4988.04662408131,4931.13384307276,5092.82212882112,4516.18170670078,0,13.2472465868165,8.4991412538126,0,5059.19511156951,4984.89994818064,0,5032.70138431226,4719.16686913097,4988.04662408131,4905.2442243881
1.00999999999999E-05,1331,1665,1665,4661,4887.75478439893,4913.3869599941,5030.33129301021,4947.84220323689,5083.98618528471,4506.7456592326,0,13.2400123911954,8.49294214745809,0,4941.58201645279,4944.74500864996,0,5031.18441528076,4681.58399949196,5030.33129301021,4905.99558437134
1.01999999999999E-05,1321,1675,1675,4671,5068.90431688128,4872.8868025687,5057.61994699705,4994.56677544912,5054.78370522821,4497.24362541848,0,13.2159486243163,8.48667800303984,0,4835.41281014573,4901.83921264634,0,5022.73996581537,4658.82078566481,5057.61994699705,4904.74796019069
1.02999999999999E-05,1314,1682,1682,4678,5043.03170731511,4864.17718091646,5056.71310902102,4983.6428240887,5048.57974487286,4510.30892191289,0,13.2108054856513,8.49528558493121,0,4810.72789929834,4820.74601252926,0,5010.56990452847,4647.79610953557,5056.71310902102,4896.72367681971
1.03999999999999E-05,1305,1691,1691,4687,5021.72757652616,4856.24769966109,5004.16523760804,4955.68866317233,5013.79996712317,4508.92320864833,0,13.1817699911235,8.4943746114255,0,4816.1290798791,4905.44475784467,0,4984.12440361747,4662.88211894642,5004.16523760804,4875.45539292818
1.04999999999999E-05,1298,1698,1698,4694,4984.79440387863,4873.07492796171,4952.77758222594,4932.79946709269,4992.86943420714,4517.63340631127,0,13.164128786872,8.50009306445582,0,4814.90530504738,4916.65343155848,0,4963.74640520479,4673.72789692121,4952.77758222594,4854.86773275409
1.05999999999999E-05,1292,1704,1704,4700,4924.12721186262,4803.01912153732,4939.09674041693,4885.64633755246,4976.51353872485,4551.02249735255,0,13.1502545734625,8.52184610503807,0,4806.60624849164,4894.24901381331,0,4941.68993631643,4673.98685112828,4939.09674041693,4843.6931569604
1.06999999999999E-05,1283,1713,1713,4709,4852.43340589105,4928.28356471308,4799.86384342043,4860.90222337883,4957.58832632772,4539.01298239304,0,13.1341028212184,8.51405235745935,0,4888.6961960312,4883.61010385356,0,4930.29981653564,4690.7006749216,4799.86384342043,4795.69158728714
1.07999999999999E-05,1275,1721,1721,4717,4846.29331355321,4783.85610933298,4807.16681864843,4809.23774302233,4946.55906347377,4534.06400644819,0,13.1246409753831,8.51083071790266,0,4868.08719757282,4968.94828603407,0,4918.52126406333,4675.61545772919,4807.16681864843,4789.26921970036
1.08999999999999E-05,1271,1725,1725,4721,4906.00889070329,4801.18128099049,4869.70205906192,4854.43996222713,4938.6631139306,4525.8816995527,0,13.1178448914961,8.50549150424945,0,4967.78627953584,4776.8181525353,0,4938.10901523766,4634.71690191717,4869.70205906192,4802.25784072357
1.09999999999999E-05,1264,1732,1732,4728,4912.03316340484,4805.76188623789,4921.3005191357,4876.49788592444,4936.53246087926,4503.51232828196,0,13.1160078334879,8.49081304661756,0,4857.63133057398,4775.25712820442,0,4920.30515620136,4622.34507204143,4921.3005191357,4811.51858742752
1.10999999999999E-05,1259,1737,1737,4733,4982.30200865906,4692.56623667053,4669.89441939031,4761.31679452344,4932.52181984146,4521.92251879681,0,13.1125461505213,8.50290228337354,0,4823.6115430223,4982.48002991077,0,4923.24046807348,4652.48974251271,4669.89441939031,4730.89816998311
1.11999999999999E-05,1247,1749,1749,4745,4856.20818732021,4738.7568047364,4686.38358185327,4750.3186819249,4927.0698546807,4506.34974115701,0,13.1078326780929,8.4926815767086,0,4840.91646375863,4884.32639721138,0,4902.41791310348,4632.6997992335,4686.38358185327,4723.3702784322
1.12999999999999E-05,1245,1751,1751,4747,4646.80750725244,4916.12589633779,4663.98786853456,4752.48673874463,4919.67523526725,4512.55245767456,0,13.1014253861192,8.49675951512207,0,4719.87767950241,4942.18944042027,0,4845.44015476015,4684.97935498353,4663.98786853456,4719.32053951054
1.13999999999999E-05,1235,1761,1761,4757,4644.79971171782,4992.03301538047,4612.79844697837,4761.49586907409,4901.62735059714,4499.22321579642,0,13.0857177306424,8.48798483325131,0,4779.80755358595,4837.24229480342,0,4842.1094260578,4671.26140222885,4612.79844697837,4693.97404575054
1.14999999999999E-05,1225,1771,1771,4767,4771.08031021587,4751.55444541615,4677.9114804322,4729.21282456301,4869.66755482715,4499.94906560166,0,13.0576577308825,8.48846376665716,0,4819.14611278504,4861.39962130013,0,4846.19530727832,4626.88921855089,4677.9114804322,4702.20081588315
1.15999999999999E-05,1219,1777,1777,4773,4628.08232199221,4823.94570644266,4743.62842455218,4744.02086345827,4840.33974223822,4496.78172099696,0,13.0316299676356,8.48637293942363,0,4857.39729401651,4828.91336025333,0,4809.56993395596,4633.31602688408,4743.62842455218,4719.39996641411
1.16999999999999E-05,1205,1791,1791,4787,4803.11172048647,4709.45579012709,4707.28036284633,4732.21727034919,4823.0438527627,4491.30485428465,0,13.0161535727234,8.48275181217212,0,4754.00499166242,4790.01183578416,0,4809.00773451677,4598.36833035159,4707.28036284633,4692.13936277631
1.17999999999999E-05,1200,1796,1796,4792,4749.56380753888,4638.70489350927,4753.49666966861,4709.48885152632,4799.29333786696,4495.06607600274,0,12.9947465341514,8.48523939324668,0,4856.75468977352,4779.58784092691,0,4800.51448944662,4583.7412930579,4753.49666966861,4701.64790659281
1.18999999999999E-05,1194,1802,1802,4798,4874.66661657893,4646.28561467675,4680.80380926679,4716.0831767698,4799.0426728021,4477.90962606058,0,12.9945196387148,8.47386455816216,0,4843.23485462883,4743.43411031853,0,4817.96646680414,4567.84423981847,4680.80380926679,4672.51266065356
1.19999999999999E-05,1184,1812,1812,4808,4764.62779091727,4679.36882720525,4748.59517271268,4726.45384199196,4771.59484819964,4479.09738028735,0,12.9695517210268,8.47465436050578,0,4821.37112086347,4663.29668237006,0,4778.36504751869,4558.78233982247,4748.59517271268,4684.39107091844
1.20999999999999E-05,1179,1817,1817,4813,4819.83426977011,4843.06687516439,4652.13229050774,4765.29430460944,4756.68027684031,4465.43820667955,0,12.9558818077227,8.46555074264777,0,4813.48311287371,4597.66572248804,0,4775.6649112952,4571.1769082397,4652.13229050774,4651.83082163747
1.21999999999999E-05,1175,1821,1821,4817,4748.47901175038,4709.52996352064,4736.53949884362,4729.24129744073,4752.98296713359,4471.50895050524,0,12.9524817531005,8.46960245099664,0,4825.87106045334,4616.4483722501,0,4763.80753441096,4550.9085959462,4736.53949884362,4673.01574289914
1.22999999999999E-05,1170,1826,1826,4822,4768.55984985644,4791.82965863718,4626.17938784267,4723.45490319458,4738.6323921702,4474.41234972622,0,12.9392421748415,8.47153702289034,0,4708.18420798944,4668.13489821416,0,4738.54990843252,4580.37342143348,4626.17938784267,4636.09888482047
1.23999999999999E-05,1160,1836,1836,4832,4662.76747762044,4778.41081273935,4688.51437577398,4716.49108446817,4719.20584964335,4465.43820667955,0,12.9212105633771,8.46555074264777,0,4752.79028827679,4609.53994089664,0,4715.58230769614,4560.23052017149,4688.51437577398,4646.26885469441
1.24999999999999E-05,1156,1840,1840,4836,4923.62602128042,4750.87491315633,4652.15591078824,4754.60884959846,4704.47927708267,4456.39807728695,0,12.9074571443213,8.45950038056801,0,4663.75277415897,4590.59687169035,0,4732.78878056251,4545.33800307765,4652.15591078824,4630.78838541015
1.25999999999999E-05,1146,1850,1850,4846,4877.75457265418,4636.05521801264,4643.02210087425,4695.872839497,4697.27265646787,4455.27630940612,0,12.9007000629683,8.45874819638206,0,4656.11664530941,4617.00635455033,0,4719.38706036249,4526.3424105164,4643.02210087425,4616.53774602726
