"ElectricFieldX","PowerDensityX-Spec01","ChargeDensity-Spec01","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.86941658e+03,2.17134882e+04,-5.77399583e-06,1,2.04012251e+00,2.04012251e+00,1.00000001e-01,1.00000001e-01
-2.87199560e+03,2.17523423e+04,-5.77392991e-06,1,2.04075098e+00,2.04075098e+00,1.00000001e-01,1.00000001e-01
-2.87457363e+03,2.17911816e+04,-5.77386401e-06,1,2.04137921e+00,2.04137921e+00,1.00000001e-01,1.00000001e-01
-2.87715167e+03,2.18300209e+04,-5.77379812e-06,1,2.04200745e+00,2.04200745e+00,1.00000001e-01,1.00000001e-01
-2.87973069e+03,2.18688750e+04,-5.77373219e-06,1,2.04263592e+00,2.04263592e+00,1.00000001e-01,1.00000001e-01
-2.88230873e+03,2.19077143e+04,-5.77366630e-06,1,2.04326415e+00,2.04326415e+00,1.00000001e-01,1.00000001e-01
-2.88488676e+03,2.19465536e+04,-5.77360040e-06,1,2.04389238e+00,2.04389238e+00,1.00000001e-01,1.00000001e-01
-2.88746578e+03,2.19854077e+04,-5.77353448e-06,1,2.04452085e+00,2.04452085e+00,1.00000001e-01,1.00000001e-01
-2.89004382e+03,2.20242470e+04,-5.77346858e-06,1,2.04514909e+00,2.04514909e+00,1.00000001e-01,1.00000001e-01
-2.89262186e+03,2.20630863e+04,-5.77340268e-06,1,2.04577732e+00,2.04577732e+00,1.00000001e-01,1.00000001e-01
-2.89519989e+03,2.21019256e+04,-5.77333678e-06,1,2.04640555e+00,2.04640555e+00,1.00000001e-01,1.00000001e-01
-2.89777891e+03,2.21407797e+04,-5.77327086e-06,1,2.04703403e+00,2.04703403e+00,1.00000001e-01,1.00000001e-01
-2.90035695e+03,2.21796190e+04,-5.77320496e-06,1,2.04766226e+00,2.04766226e+00,1.00000001e-01,1.00000001e-01
-2.90293499e+03,2.22184583e+04,-5.77313907e-06,1,2.04829049e+00,2.04829049e+00,1.00000001e-01,1.00000001e-01
-2.90551400e+03,2.22573124e+04,-5.77307314e-06,1,2.04891896e+00,2.04891896e+00,1.00000001e-01,1.00000001e-01
-2.90808134e+03,2.22960609e+04,-5.77300712e-06,1,2.04954720e+00,2.04954720e+00,1.00000001e-01,1.00000001e-01
-2.91054699e+03,2.23339465e+04,-5.77293993e-06,1,2.05017543e+00,2.05017543e+00,1.00000001e-01,1.00000001e-01
-2.91301357e+03,2.23718465e+04,-5.77287272e-06,1,2.05080390e+00,2.05080390e+00,1.00000001e-01,1.00000001e-01
-2.91547922e+03,2.24097321e+04,-5.77280553e-06,1,2.05143213e+00,2.05143213e+00,1.00000001e-01,1.00000001e-01
-2.91794487e+03,2.24476177e+04,-5.77273834e-06,1,2.05206037e+00,2.05206037e+00,1.00000001e-01,1.00000001e-01
-2.92041146e+03,2.24855177e+04,-5.77267112e-06,1,2.05268884e+00,2.05268884e+00,1.00000001e-01,1.00000001e-01
-2.92287711e+03,2.25234033e+04,-5.77260393e-06,1,2.05331707e+00,2.05331707e+00,1.00000001e-01,1.00000001e-01
-2.92534276e+03,2.25612889e+04,-5.77253674e-06,1,2.05394530e+00,2.05394530e+00,1.00000001e-01,1.00000001e-01
-2.92780934e+03,2.25991889e+04,-5.77246953e-06,1,2.05457377e+00,2.05457377e+00,1.00000001e-01,1.00000001e-01
-2.93027499e+03,2.26370745e+04,-5.77240234e-06,1,2.05520201e+00,2.05520201e+00,1.00000001e-01,1.00000001e-01
-2.93274064e+03,2.26749601e+04,-5.77233515e-06,1,2.05583024e+00,2.05583024e+00,1.00000001e-01,1.00000001e-01
-2.93520723e+03,2.27128601e+04,-5.77226793e-06,1,2.05645871e+00,2.05645871e+00,1.00000001e-01,1.00000001e-01
-2.93767288e+03,2.27507457e+04,-5.77220074e-06,1,2.05708694e+00,2.05708694e+00,1.00000001e-01,1.00000001e-01
-2.94013853e+03,2.27886313e+04,-5.77213355e-06,1,2.05771518e+00,2.05771518e+00,1.00000001e-01,1.00000001e-01
-2.94260511e+03,2.28265313e+04,-5.77206634e-06,1,2.05834365e+00,2.05834365e+00,1.00000001e-01,1.00000001e-01
-2.94507076e+03,2.28644169e+04,-5.77199915e-06,1,2.05897188e+00,2.05897188e+00,1.00000001e-01,1.00000001e-01
-2.94753641e+03,2.29023025e+04,-5.77193196e-06,1,2.05960011e+00,2.05960011e+00,1.00000001e-01,1.00000001e-01
-2.95000300e+03,2.29402025e+04,-5.77186474e-06,1,2.06022859e+00,2.06022859e+00,1.00000001e-01,1.00000001e-01
-2.95246865e+03,2.29780881e+04,-5.77179755e-06,1,2.06085682e+00,2.06085682e+00,1.00000001e-01,1.00000001e-01
-2.95493430e+03,2.30159737e+04,-5.77173036e-06,1,2.06148505e+00,2.06148505e+00,1.00000001e-01,1.00000001e-01
-2.95740088e+03,2.30538737e+04,-5.77166315e-06,1,2.06211352e+00,2.06211352e+00,1.00000001e-01,1.00000001e-01
-2.95986653e+03,2.30917593e+04,-5.77159596e-06,1,2.06274176e+00,2.06274176e+00,1.00000001e-01,1.00000001e-01
-2.96233218e+03,2.31296449e+04,-5.77152877e-06,1,2.06336999e+00,2.06336999e+00,1.00000001e-01,1.00000001e-01
-2.96479877e+03,2.31675449e+04,-5.77146155e-06,1,2.06399846e+00,2.06399846e+00,1.00000001e-01,1.00000001e-01
-2.96723169e+03,2.32051186e+04,-5.77139401e-06,1,2.06462669e+00,2.06462669e+00,1.00000001e-01,1.00000001e-01
-2.96958282e+03,2.32419127e+04,-5.77132560e-06,1,2.06525493e+00,2.06525493e+00,1.00000001e-01,1.00000001e-01
-2.97193485e+03,2.32787208e+04,-5.77125716e-06,1,2.06588340e+00,2.06588340e+00,1.00000001e-01,1.00000001e-01
-2.97428598e+03,2.33155150e+04,-5.77118874e-06,1,2.06651163e+00,2.06651163e+00,1.00000001e-01,1.00000001e-01
-2.97663712e+03,2.33523091e+04,-5.77112032e-06,1,2.06713986e+00,2.06713986e+00,1.00000001e-01,1.00000001e-01
-2.97898825e+03,2.33891032e+04,-5.77105191e-06,1,2.06776810e+00,2.06776810e+00,1.00000001e-01,1.00000001e-01
-2.98134028e+03,2.34259113e+04,-5.77098347e-06,1,2.06839657e+00,2.06839657e+00,1.00000001e-01,1.00000001e-01
-2.98369142e+03,2.34627055e+04,-5.77091505e-06,1,2.06902480e+00,2.06902480e+00,1.00000001e-01,1.00000001e-01
-2.98604255e+03,2.34994996e+04,-5.77084663e-06,1,2.06965303e+00,2.06965303e+00,1.00000001e-01,1.00000001e-01
-2.98839458e+03,2.35363077e+04,-5.77077819e-06,1,2.07028151e+00,2.07028151e+00,1.00000001e-01,1.00000001e-01
-2.99074571e+03,2.35731019e+04,-5.77070978e-06,1,2.07090974e+00,2.07090974e+00,1.00000001e-01,1.00000001e-01
-2.99309685e+03,2.36098960e+04,-5.77064136e-06,1,2.07153797e+00,2.07153797e+00,1.00000001e-01,1.00000001e-01
-2.99544887e+03,2.36467041e+04,-5.77057292e-06,1,2.07216644e+00,2.07216644e+00,1.00000001e-01,1.00000001e-01
-2.99780001e+03,2.36834982e+04,-5.77050450e-06,1,2.07279468e+00,2.07279468e+00,1.00000001e-01,1.00000001e-01
-3.00015114e+03,2.37202924e+04,-5.77043609e-06,1,2.07342291e+00,2.07342291e+00,1.00000001e-01,1.00000001e-01
-3.00250317e+03,2.37571005e+04,-5.77036765e-06,1,2.07405138e+00,2.07405138e+00,1.00000001e-01,1.00000001e-01
-3.00485431e+03,2.37938946e+04,-5.77029923e-06,1,2.07467961e+00,2.07467961e+00,1.00000001e-01,1.00000001e-01
-3.00720544e+03,2.38306888e+04,-5.77023081e-06,1,2.07530785e+00,2.07530785e+00,1.00000001e-01,1.00000001e-01
-3.00955747e+03,2.38674969e+04,-5.77016237e-06,1,2.07593632e+00,2.07593632e+00,1.00000001e-01,1.00000001e-01
-3.01190860e+03,2.39042910e+04,-5.77009396e-06,1,2.07656455e+00,2.07656455e+00,1.00000001e-01,1.00000001e-01
-3.01425974e+03,2.39410852e+04,-5.77002554e-06,1,2.07719278e+00,2.07719278e+00,1.00000001e-01,1.00000001e-01
-3.01661176e+03,2.39778933e+04,-5.76995710e-06,1,2.07782125e+00,2.07782125e+00,1.00000001e-01,1.00000001e-01
-3.01896290e+03,2.40146874e+04,-5.76988868e-06,1,2.07844949e+00,2.07844949e+00,1.00000001e-01,1.00000001e-01
-3.02131403e+03,2.40514815e+04,-5.76982027e-06,1,2.07907772e+00,2.07907772e+00,1.00000001e-01,1.00000001e-01
-3.02361055e+03,2.40877062e+04,-5.76975127e-06,1,2.07970619e+00,2.07970619e+00,1.00000001e-01,1.00000001e-01
-3.02584515e+03,2.41232756e+04,-5.76968170e-06,1,2.08033442e+00,2.08033442e+00,1.00000001e-01,1.00000001e-01
-3.02807976e+03,2.41588450e+04,-5.76961213e-06,1,2.08096266e+00,2.08096266e+00,1.00000001e-01,1.00000001e-01
-3.03031521e+03,2.41944278e+04,-5.76954252e-06,1,2.08159113e+00,2.08159113e+00,1.00000001e-01,1.00000001e-01
-3.03254982e+03,2.42299972e+04,-5.76947295e-06,1,2.08221936e+00,2.08221936e+00,1.00000001e-01,1.00000001e-01
-3.03478443e+03,2.42655666e+04,-5.76940338e-06,1,2.08284760e+00,2.08284760e+00,1.00000001e-01,1.00000001e-01
-3.03701988e+03,2.43011495e+04,-5.76933378e-06,1,2.08347607e+00,2.08347607e+00,1.00000001e-01,1.00000001e-01
-3.03925449e+03,2.43367189e+04,-5.76926420e-06,1,2.08410430e+00,2.08410430e+00,1.00000001e-01,1.00000001e-01
-3.04148909e+03,2.43722883e+04,-5.76919463e-06,1,2.08473253e+00,2.08473253e+00,1.00000001e-01,1.00000001e-01
-3.04372455e+03,2.44078712e+04,-5.76912503e-06,1,2.08536100e+00,2.08536100e+00,1.00000001e-01,1.00000001e-01
-3.04595915e+03,2.44434406e+04,-5.76905545e-06,1,2.08598924e+00,2.08598924e+00,1.00000001e-01,1.00000001e-01
-3.04819376e+03,2.44790100e+04,-5.76898588e-06,1,2.08661747e+00,2.08661747e+00,1.00000001e-01,1.00000001e-01
-3.05042837e+03,2.45145794e+04,-5.76891631e-06,1,2.08724570e+00,2.08724570e+00,1.00000001e-01,1.00000001e-01
-3.05266382e+03,2.45501623e+04,-5.76884670e-06,1,2.08787417e+00,2.08787417e+00,1.00000001e-01,1.00000001e-01
-3.05489843e+03,2.45857316e+04,-5.76877713e-06,1,2.08850241e+00,2.08850241e+00,1.00000001e-01,1.00000001e-01
-3.05713303e+03,2.46213010e+04,-5.76870756e-06,1,2.08913064e+00,2.08913064e+00,1.00000001e-01,1.00000001e-01
-3.05936849e+03,2.46568839e+04,-5.76863796e-06,1,2.08975911e+00,2.08975911e+00,1.00000001e-01,1.00000001e-01
-3.06160309e+03,2.46924533e+04,-5.76856838e-06,1,2.09038734e+00,2.09038734e+00,1.00000001e-01,1.00000001e-01
-3.06383770e+03,2.47280227e+04,-5.76849881e-06,1,2.09101558e+00,2.09101558e+00,1.00000001e-01,1.00000001e-01
-3.06607315e+03,2.47636056e+04,-5.76842921e-06,1,2.09164405e+00,2.09164405e+00,1.00000001e-01,1.00000001e-01
-3.06830776e+03,2.47991750e+04,-5.76835963e-06,1,2.09227228e+00,2.09227228e+00,1.00000001e-01,1.00000001e-01
-3.07054237e+03,2.48347444e+04,-5.76829006e-06,1,2.09290051e+00,2.09290051e+00,1.00000001e-01,1.00000001e-01
-3.07277782e+03,2.48703273e+04,-5.76822046e-06,1,2.09352899e+00,2.09352899e+00,1.00000001e-01,1.00000001e-01
-3.07501243e+03,2.49058967e+04,-5.76815088e-06,1,2.09415722e+00,2.09415722e+00,1.00000001e-01,1.00000001e-01
-3.07716809e+03,2.49405642e+04,-5.76808058e-06,1,2.09478545e+00,2.09478545e+00,1.00000001e-01,1.00000001e-01
-3.07928507e+03,2.49747934e+04,-5.76800989e-06,1,2.09541392e+00,2.09541392e+00,1.00000001e-01,1.00000001e-01
-3.08140125e+03,2.50090097e+04,-5.76793923e-06,1,2.09604216e+00,2.09604216e+00,1.00000001e-01,1.00000001e-01
-3.08351743e+03,2.50432260e+04,-5.76786856e-06,1,2.09667039e+00,2.09667039e+00,1.00000001e-01,1.00000001e-01
-3.08563442e+03,2.50774553e+04,-5.76779787e-06,1,2.09729886e+00,2.09729886e+00,1.00000001e-01,1.00000001e-01
-3.08775060e+03,2.51116716e+04,-5.76772721e-06,1,2.09792709e+00,2.09792709e+00,1.00000001e-01,1.00000001e-01
-3.08986678e+03,2.51458879e+04,-5.76765655e-06,1,2.09855533e+00,2.09855533e+00,1.00000001e-01,1.00000001e-01
-3.09198376e+03,2.51801171e+04,-5.76758585e-06,1,2.09918380e+00,2.09918380e+00,1.00000001e-01,1.00000001e-01
-3.09409994e+03,2.52143334e+04,-5.76751519e-06,1,2.09981203e+00,2.09981203e+00,1.00000001e-01,1.00000001e-01
-3.09621612e+03,2.52485497e+04,-5.76744453e-06,1,2.10044026e+00,2.10044026e+00,1.00000001e-01,1.00000001e-01
-3.09833310e+03,2.52827790e+04,-5.76737383e-06,1,2.10106874e+00,2.10106874e+00,1.00000001e-01,1.00000001e-01
-3.10044928e+03,2.53169953e+04,-5.76730317e-06,1,2.10169697e+00,2.10169697e+00,1.00000001e-01,1.00000001e-01
-3.10256546e+03,2.53512116e+04,-5.76723251e-06,1,2.10232520e+00,2.10232520e+00,1.00000001e-01,1.00000001e-01
-3.10468244e+03,2.53854408e+04,-5.76716182e-06,1,2.10295367e+00,2.10295367e+00,1.00000001e-01,1.00000001e-01
-3.10679862e+03,2.54196571e+04,-5.76709115e-06,1,2.10358191e+00,2.10358191e+00,1.00000001e-01,1.00000001e-01
-3.10891480e+03,2.54538734e+04,-5.76702049e-06,1,2.10421014e+00,2.10421014e+00,1.00000001e-01,1.00000001e-01
-3.11103179e+03,2.54881027e+04,-5.76694980e-06,1,2.10483861e+00,2.10483861e+00,1.00000001e-01,1.00000001e-01
-3.11314797e+03,2.55223190e+04,-5.76687913e-06,1,2.10546684e+00,2.10546684e+00,1.00000001e-01,1.00000001e-01
-3.11526415e+03,2.55565353e+04,-5.76680847e-06,1,2.10609508e+00,2.10609508e+00,1.00000001e-01,1.00000001e-01
-3.11738113e+03,2.55907645e+04,-5.76673778e-06,1,2.10672355e+00,2.10672355e+00,1.00000001e-01,1.00000001e-01
-3.11949731e+03,2.56249808e+04,-5.76666711e-06,1,2.10735178e+00,2.10735178e+00,1.00000001e-01,1.00000001e-01
-3.12161349e+03,2.56591971e+04,-5.76659645e-06,1,2.10798001e+00,2.10798001e+00,1.00000001e-01,1.00000001e-01
-3.12372967e+03,2.56934134e+04,-5.76652578e-06,1,2.10860825e+00,2.10860825e+00,1.00000001e-01,1.00000001e-01
-3.12584665e+03,2.57276427e+04,-5.76645509e-06,1,2.10923672e+00,2.10923672e+00,1.00000001e-01,1.00000001e-01
-3.12785979e+03,2.57605937e+04,-5.76638355e-06,1,2.10986495e+00,2.10986495e+00,1.00000001e-01,1.00000001e-01
-3.12985576e+03,2.57933339e+04,-5.76631187e-06,1,2.11049318e+00,2.11049318e+00,1.00000001e-01,1.00000001e-01
-3.13185248e+03,2.58260866e+04,-5.76624016e-06,1,2.11112165e+00,2.11112165e+00,1.00000001e-01,1.00000001e-01
-3.13384845e+03,2.58588269e+04,-5.76616847e-06,1,2.11174989e+00,2.11174989e+00,1.00000001e-01,1.00000001e-01
-3.13584442e+03,2.58915671e+04,-5.76609679e-06,1,2.11237812e+00,2.11237812e+00,1.00000001e-01,1.00000001e-01
-3.13784115e+03,2.59243198e+04,-5.76602507e-06,1,2.11300659e+00,2.11300659e+00,1.00000001e-01,1.00000001e-01
-3.13983712e+03,2.59570600e+04,-5.76595339e-06,1,2.11363482e+00,2.11363482e+00,1.00000001e-01,1.00000001e-01
-3.14183309e+03,2.59898003e+04,-5.76588170e-06,1,2.11426306e+00,2.11426306e+00,1.00000001e-01,1.00000001e-01
-3.14382982e+03,2.60225529e+04,-5.76580999e-06,1,2.11489153e+00,2.11489153e+00,1.00000001e-01,1.00000001e-01
-3.14582579e+03,2.60552932e+04,-5.76573831e-06,1,2.11551976e+00,2.11551976e+00,1.00000001e-01,1.00000001e-01
-3.14782176e+03,2.60880334e+04,-5.76566662e-06,1,2.11614799e+00,2.11614799e+00,1.00000001e-01,1.00000001e-01
-3.14981849e+03,2.61207861e+04,-5.76559491e-06,1,2.11677647e+00,2.11677647e+00,1.00000001e-01,1.00000001e-01
-3.15181446e+03,2.61535263e+04,-5.76552322e-06,1,2.11740470e+00,2.11740470e+00,1.00000001e-01,1.00000001e-01
-3.15381043e+03,2.61862666e+04,-5.76545154e-06,1,2.11803293e+00,2.11803293e+00,1.00000001e-01,1.00000001e-01
-3.15580715e+03,2.62190193e+04,-5.76537983e-06,1,2.11866140e+00,2.11866140e+00,1.00000001e-01,1.00000001e-01
-3.15780312e+03,2.62517595e+04,-5.76530814e-06,1,2.11928964e+00,2.11928964e+00,1.00000001e-01,1.00000001e-01
-3.15979909e+03,2.62844998e+04,-5.76523646e-06,1,2.11991787e+00,2.11991787e+00,1.00000001e-01,1.00000001e-01
-3.16179582e+03,2.63172524e+04,-5.76516474e-06,1,2.12054634e+00,2.12054634e+00,1.00000001e-01,1.00000001e-01
-3.16379179e+03,2.63499927e+04,-5.76509306e-06,1,2.12117457e+00,2.12117457e+00,1.00000001e-01,1.00000001e-01
-3.16578776e+03,2.63827329e+04,-5.76502137e-06,1,2.12180281e+00,2.12180281e+00,1.00000001e-01,1.00000001e-01
-3.16778449e+03,2.64154856e+04,-5.76494966e-06,1,2.12243128e+00,2.12243128e+00,1.00000001e-01,1.00000001e-01
-3.16978046e+03,2.64482258e+04,-5.76487798e-06,1,2.12305951e+00,2.12305951e+00,1.00000001e-01,1.00000001e-01
-3.17177643e+03,2.64809661e+04,-5.76480629e-06,1,2.12368774e+00,2.12368774e+00,1.00000001e-01,1.00000001e-01
-3.17376733e+03,2.65136426e+04,-5.76473453e-06,1,2.12431622e+00,2.12431622e+00,1.00000001e-01,1.00000001e-01
-3.17564143e+03,2.65447897e+04,-5.76466190e-06,1,2.12494445e+00,2.12494445e+00,1.00000001e-01,1.00000001e-01
-3.17751552e+03,2.65759368e+04,-5.76458926e-06,1,2.12557268e+00,2.12557268e+00,1.00000001e-01,1.00000001e-01
-3.17939033e+03,2.66070957e+04,-5.76451660e-06,1,2.12620115e+00,2.12620115e+00,1.00000001e-01,1.00000001e-01
-3.18126442e+03,2.66382427e+04,-5.76444396e-06,1,2.12682939e+00,2.12682939e+00,1.00000001e-01,1.00000001e-01
-3.18313852e+03,2.66693898e+04,-5.76437132e-06,1,2.12745762e+00,2.12745762e+00,1.00000001e-01,1.00000001e-01
-3.18501261e+03,2.67005369e+04,-5.76429869e-06,1,2.12808585e+00,2.12808585e+00,1.00000001e-01,1.00000001e-01
-3.18688742e+03,2.67316958e+04,-5.76422602e-06,1,2.12871432e+00,2.12871432e+00,1.00000001e-01,1.00000001e-01
-3.18876151e+03,2.67628429e+04,-5.76415339e-06,1,2.12934256e+00,2.12934256e+00,1.00000001e-01,1.00000001e-01
-3.19063561e+03,2.67939899e+04,-5.76408075e-06,1,2.12997079e+00,2.12997079e+00,1.00000001e-01,1.00000001e-01
-3.19251041e+03,2.68251488e+04,-5.76400809e-06,1,2.13059926e+00,2.13059926e+00,1.00000001e-01,1.00000001e-01
-3.19438451e+03,2.68562959e+04,-5.76393545e-06,1,2.13122749e+00,2.13122749e+00,1.00000001e-01,1.00000001e-01
-3.19625860e+03,2.68874430e+04,-5.76386281e-06,1,2.13185573e+00,2.13185573e+00,1.00000001e-01,1.00000001e-01
-3.19813341e+03,2.69186019e+04,-5.76379015e-06,1,2.13248420e+00,2.13248420e+00,1.00000001e-01,1.00000001e-01
-3.20000750e+03,2.69497490e+04,-5.76371751e-06,1,2.13311243e+00,2.13311243e+00,1.00000001e-01,1.00000001e-01
-3.20188160e+03,2.69808960e+04,-5.76364488e-06,1,2.13374066e+00,2.13374066e+00,1.00000001e-01,1.00000001e-01
-3.20375640e+03,2.70120549e+04,-5.76357221e-06,1,2.13436913e+00,2.13436913e+00,1.00000001e-01,1.00000001e-01
-3.20563050e+03,2.70432020e+04,-5.76349958e-06,1,2.13499737e+00,2.13499737e+00,1.00000001e-01,1.00000001e-01
-3.20750459e+03,2.70743491e+04,-5.76342694e-06,1,2.13562560e+00,2.13562560e+00,1.00000001e-01,1.00000001e-01
-3.20937940e+03,2.71055080e+04,-5.76335428e-06,1,2.13625407e+00,2.13625407e+00,1.00000001e-01,1.00000001e-01
-3.21125349e+03,2.71366551e+04,-5.76328164e-06,1,2.13688231e+00,2.13688231e+00,1.00000001e-01,1.00000001e-01
-3.21312759e+03,2.71678021e+04,-5.76320900e-06,1,2.13751054e+00,2.13751054e+00,1.00000001e-01,1.00000001e-01
-3.21500239e+03,2.71989610e+04,-5.76313634e-06,1,2.13813901e+00,2.13813901e+00,1.00000001e-01,1.00000001e-01
-3.21687649e+03,2.72301081e+04,-5.76306370e-06,1,2.13876724e+00,2.13876724e+00,1.00000001e-01,1.00000001e-01
-3.21872121e+03,2.72608496e+04,-5.76299086e-06,1,2.13939548e+00,2.13939548e+00,1.00000001e-01,1.00000001e-01
-3.22047254e+03,2.72903038e+04,-5.76291731e-06,1,2.14002395e+00,2.14002395e+00,1.00000001e-01,1.00000001e-01
-3.22222322e+03,2.73197469e+04,-5.76284379e-06,1,2.14065218e+00,2.14065218e+00,1.00000001e-01,1.00000001e-01
-3.22397389e+03,2.73491899e+04,-5.76277028e-06,1,2.14128041e+00,2.14128041e+00,1.00000001e-01,1.00000001e-01
-3.22572523e+03,2.73786441e+04,-5.76269673e-06,1,2.14190888e+00,2.14190888e+00,1.00000001e-01,1.00000001e-01
-3.22747590e+03,2.74080872e+04,-5.76262321e-06,1,2.14253712e+00,2.14253712e+00,1.00000001e-01,1.00000001e-01
-3.22922657e+03,2.74375302e+04,-5.76254970e-06,1,2.14316535e+00,2.14316535e+00,1.00000001e-01,1.00000001e-01
-3.23097791e+03,2.74669844e+04,-5.76247615e-06,1,2.14379382e+00,2.14379382e+00,1.00000001e-01,1.00000001e-01
-3.23272858e+03,2.74964275e+04,-5.76240263e-06,1,2.14442205e+00,2.14442205e+00,1.00000001e-01,1.00000001e-01
-3.23447925e+03,2.75258705e+04,-5.76232912e-06,1,2.14505029e+00,2.14505029e+00,1.00000001e-01,1.00000001e-01
-3.23623059e+03,2.75553247e+04,-5.76225557e-06,1,2.14567876e+00,2.14567876e+00,1.00000001e-01,1.00000001e-01
-3.23798126e+03,2.75847678e+04,-5.76218205e-06,1,2.14630699e+00,2.14630699e+00,1.00000001e-01,1.00000001e-01
-3.23973193e+03,2.76142108e+04,-5.76210853e-06,1,2.14693522e+00,2.14693522e+00,1.00000001e-01,1.00000001e-01
-3.24148327e+03,2.76436650e+04,-5.76203499e-06,1,2.14756370e+00,2.14756370e+00,1.00000001e-01,1.00000001e-01
-3.24323394e+03,2.76731081e+04,-5.76196147e-06,1,2.14819193e+00,2.14819193e+00,1.00000001e-01,1.00000001e-01
-3.24498462e+03,2.77025511e+04,-5.76188795e-06,1,2.14882016e+00,2.14882016e+00,1.00000001e-01,1.00000001e-01
-3.24673529e+03,2.77319941e+04,-5.76181444e-06,1,2.14944839e+00,2.14944839e+00,1.00000001e-01,1.00000001e-01
-3.24848663e+03,2.77614484e+04,-5.76174089e-06,1,2.15007687e+00,2.15007687e+00,1.00000001e-01,1.00000001e-01
-3.25023730e+03,2.77908914e+04,-5.76166737e-06,1,2.15070510e+00,2.15070510e+00,1.00000001e-01,1.00000001e-01
-3.25198797e+03,2.78203344e+04,-5.76159386e-06,1,2.15133333e+00,2.15133333e+00,1.00000001e-01,1.00000001e-01
-3.25373931e+03,2.78497887e+04,-5.76152031e-06,1,2.15196180e+00,2.15196180e+00,1.00000001e-01,1.00000001e-01
-3.25548998e+03,2.78792317e+04,-5.76144679e-06,1,2.15259004e+00,2.15259004e+00,1.00000001e-01,1.00000001e-01
-3.25724065e+03,2.79086747e+04,-5.76137328e-06,1,2.15321827e+00,2.15321827e+00,1.00000001e-01,1.00000001e-01
-3.25899199e+03,2.79381290e+04,-5.76129973e-06,1,2.15384674e+00,2.15384674e+00,1.00000001e-01,1.00000001e-01
-3.26068915e+03,2.79667970e+04,-5.76122587e-06,1,2.15447497e+00,2.15447497e+00,1.00000001e-01,1.00000001e-01
-3.26231497e+03,2.79944317e+04,-5.76115154e-06,1,2.15510321e+00,2.15510321e+00,1.00000001e-01,1.00000001e-01
-3.26394141e+03,2.80220770e+04,-5.76107718e-06,1,2.15573168e+00,2.15573168e+00,1.00000001e-01,1.00000001e-01
-3.26556723e+03,2.80497117e+04,-5.76100286e-06,1,2.15635991e+00,2.15635991e+00,1.00000001e-01,1.00000001e-01
-3.26719305e+03,2.80773465e+04,-5.76092853e-06,1,2.15698814e+00,2.15698814e+00,1.00000001e-01,1.00000001e-01
-3.26881949e+03,2.81049917e+04,-5.76085417e-06,1,2.15761662e+00,2.15761662e+00,1.00000001e-01,1.00000001e-01
-3.27044532e+03,2.81326264e+04,-5.76077984e-06,1,2.15824485e+00,2.15824485e+00,1.00000001e-01,1.00000001e-01
-3.27207114e+03,2.81602612e+04,-5.76070552e-06,1,2.15887308e+00,2.15887308e+00,1.00000001e-01,1.00000001e-01
-3.27369758e+03,2.81879064e+04,-5.76063116e-06,1,2.15950155e+00,2.15950155e+00,1.00000001e-01,1.00000001e-01
-3.27532340e+03,2.82155412e+04,-5.76055683e-06,1,2.16012979e+00,2.16012979e+00,1.00000001e-01,1.00000001e-01
-3.27694922e+03,2.82431759e+04,-5.76048250e-06,1,2.16075802e+00,2.16075802e+00,1.00000001e-01,1.00000001e-01
-3.27857566e+03,2.82708212e+04,-5.76040815e-06,1,2.16138649e+00,2.16138649e+00,1.00000001e-01,1.00000001e-01
-3.28020148e+03,2.82984559e+04,-5.76033382e-06,1,2.16201472e+00,2.16201472e+00,1.00000001e-01,1.00000001e-01
-3.28182730e+03,2.83260907e+04,-5.76025949e-06,1,2.16264296e+00,2.16264296e+00,1.00000001e-01,1.00000001e-01
-3.28345374e+03,2.83537359e+04,-5.76018514e-06,1,2.16327143e+00,2.16327143e+00,1.00000001e-01,1.00000001e-01
-3.28507956e+03,2.83813707e+04,-5.76011081e-06,1,2.16389966e+00,2.16389966e+00,1.00000001e-01,1.00000001e-01
-3.28670539e+03,2.84090054e+04,-5.76003648e-06,1,2.16452789e+00,2.16452789e+00,1.00000001e-01,1.00000001e-01
-3.28833182e+03,2.84366507e+04,-5.75996213e-06,1,2.16515636e+00,2.16515636e+00,1.00000001e-01,1.00000001e-01
-3.28995765e+03,2.84642854e+04,-5.75988780e-06,1,2.16578460e+00,2.16578460e+00,1.00000001e-01,1.00000001e-01
-3.29158347e+03,2.84919202e+04,-5.75981347e-06,1,2.16641283e+00,2.16641283e+00,1.00000001e-01,1.00000001e-01
-3.29320991e+03,2.85195654e+04,-5.75973911e-06,1,2.16704130e+00,2.16704130e+00,1.00000001e-01,1.00000001e-01
-3.29483573e+03,2.85472002e+04,-5.75966479e-06,1,2.16766953e+00,2.16766953e+00,1.00000001e-01,1.00000001e-01
-3.29646155e+03,2.85748349e+04,-5.75959046e-06,1,2.16829777e+00,2.16829777e+00,1.00000001e-01,1.00000001e-01
-3.29808799e+03,2.86024802e+04,-5.75951610e-06,1,2.16892624e+00,2.16892624e+00,1.00000001e-01,1.00000001e-01
